match_id,match_date,player,runs_scored,balls_faced,strike_rate,boundaries,dot_ball_pct,dismissed
225271,2006-06-15,RP Arnold,7,7,100.0,0,0.42857142857142855,1
225271,2006-06-15,SL Malinga,13,12,108.33333333333333,1,0.5,1
225271,2006-06-15,KC Sangakkara,21,14,150.0,3,0.35714285714285715,1
225271,2006-06-15,ST Jayasuriya,41,30,136.66666666666666,6,0.5333333333333333,1
225271,2006-06-15,MF Maharoof,8,8,100.0,0,0.375,1
225271,2006-06-15,DPMD Jayawardene,0,1,0.0,0,1.0,0
225271,2006-06-15,TM Dilshan,2,5,40.0,0,0.6,1
225271,2006-06-15,WU Tharanga,34,25,136.0,5,0.48,1
225271,2006-06-15,CK Kapugedera,22,16,137.5,1,0.25,1
225271,2006-06-15,CRD Fernando,3,4,75.0,0,0.5,1
251487,2006-12-22,DPMD Jayawardene,2,2,100.0,0,0.0,0
251487,2006-12-22,WU Tharanga,6,10,60.0,0,0.5,1
251487,2006-12-22,ST Jayasuriya,51,23,221.73913043478262,11,0.43478260869565216,0
251488,2006-12-26,SL Malinga,27,19,142.10526315789474,4,0.47368421052631576,1
251488,2006-12-26,KC Sangakkara,13,17,76.47058823529412,2,0.5882352941176471,1
251488,2006-12-26,DPMD Jayawardene,9,7,128.57142857142858,1,0.5714285714285714,1
251488,2006-12-26,TM Dilshan,3,10,30.0,0,0.8,0
251488,2006-12-26,WU Tharanga,0,3,0.0,0,1.0,1
251488,2006-12-26,HMCM Bandara,1,2,50.0,0,0.5,1
251488,2006-12-26,CK Kapugedera,12,12,100.0,2,0.8333333333333334,1
251488,2006-12-26,MS Atapattu,5,8,62.5,0,0.375,1
251488,2006-12-26,LPC Silva,12,19,63.1578947368421,0,0.42105263157894735,1
251488,2006-12-26,CRD Fernando,21,14,150.0,4,0.5,1
287860,2007-09-14,G Wijekoon,1,1,100.0,0,0.0,0
287860,2007-09-14,KC Sangakkara,30,18,166.66666666666669,5,0.3333333333333333,1
287860,2007-09-14,ST Jayasuriya,88,44,200.0,15,0.3181818181818182,1
287860,2007-09-14,DPMD Jayawardene,65,27,240.74074074074073,11,0.25925925925925924,1
287860,2007-09-14,TM Dilshan,3,4,75.0,0,0.25,1
287860,2007-09-14,J Mubarak,46,13,353.8461538461538,8,0.07692307692307693,0
287860,2007-09-14,WU Tharanga,10,11,90.9090909090909,1,0.5454545454545454,1
287860,2007-09-14,LPC Silva,5,4,125.0,1,0.5,1
287863,2007-09-15,KC Sangakkara,14,19,73.68421052631578,1,0.47368421052631576,1
287863,2007-09-15,ST Jayasuriya,61,44,138.63636363636365,9,0.45454545454545453,1
287863,2007-09-15,DPMD Jayawardene,35,18,194.44444444444443,5,0.2222222222222222,0
287863,2007-09-15,WU Tharanga,37,25,148.0,4,0.44,1
287863,2007-09-15,LPC Silva,9,7,128.57142857142858,1,0.42857142857142855,0
287868,2007-09-17,SL Malinga,1,2,50.0,0,0.5,1
287868,2007-09-17,G Wijekoon,0,4,0.0,0,1.25,1
287868,2007-09-17,KC Sangakkara,18,10,180.0,3,0.5,1
287868,2007-09-17,ST Jayasuriya,5,5,100.0,0,0.4,1
287868,2007-09-17,DPMD Jayawardene,28,27,103.7037037037037,3,0.5185185185185185,1
287868,2007-09-17,TM Dilshan,38,28,135.71428571428572,4,0.42857142857142855,1
287868,2007-09-17,WU Tharanga,0,2,0.0,0,1.0,1
287868,2007-09-17,J Mubarak,0,4,0.0,0,1.0,1
287868,2007-09-17,WPUJC Vaas,12,13,92.3076923076923,0,0.23076923076923078,0
287868,2007-09-17,LPC Silva,38,27,140.74074074074073,6,0.4074074074074074,1
287871,2007-09-18,KC Sangakkara,20,29,68.96551724137932,2,0.5517241379310345,1
287871,2007-09-18,ST Jayasuriya,0,1,0.0,0,1.0,1
287871,2007-09-18,DPMD Jayawardene,30,30,100.0,1,0.4,1
287871,2007-09-18,TM Dilshan,21,16,131.25,2,0.1875,0
287871,2007-09-18,J Mubarak,31,19,163.1578947368421,3,0.15789473684210525,0
287871,2007-09-18,WU Tharanga,23,14,164.28571428571428,3,0.2857142857142857,1
287871,2007-09-18,LPC Silva,12,12,100.0,1,0.5,1
287874,2007-09-20,SL Malinga,12,10,120.0,1,0.3,0
287874,2007-09-20,KC Sangakkara,22,23,95.65217391304348,3,0.4782608695652174,1
287874,2007-09-20,ST Jayasuriya,0,2,0.0,0,1.0,1
287874,2007-09-20,MF Maharoof,0,2,0.0,0,1.0,1
287874,2007-09-20,DPMD Jayawardene,1,2,50.0,0,0.5,1
287874,2007-09-20,TM Dilshan,3,5,60.0,0,0.6,1
287874,2007-09-20,WU Tharanga,4,8,50.0,0,0.625,1
287874,2007-09-20,J Mubarak,28,26,107.6923076923077,3,0.3076923076923077,1
287874,2007-09-20,WPUJC Vaas,21,28,75.0,1,0.35714285714285715,1
287874,2007-09-20,LPC Silva,6,11,54.54545454545454,1,0.8181818181818182,1
287874,2007-09-20,CRD Fernando,0,2,0.0,0,1.0,1
355998,2009-06-08,KC Sangakkara,55,42,130.95238095238096,6,0.35714285714285715,0
355998,2009-06-08,ST Jayasuriya,2,7,28.57142857142857,0,0.8571428571428571,1
355998,2009-06-08,DPMD Jayawardene,9,12,75.0,0,0.4166666666666667,1
355998,2009-06-08,TM Dilshan,53,32,165.625,10,0.40625,1
355998,2009-06-08,J Mubarak,21,12,175.0,3,0.6666666666666666,0
355998,2009-06-08,LPC Silva,11,11,100.0,1,0.36363636363636365,1
356002,2009-06-10,KC Sangakkara,5,6,83.33333333333334,0,0.6666666666666666,1
356002,2009-06-10,ST Jayasuriya,81,47,172.3404255319149,13,0.3829787234042553,1
356002,2009-06-10,DPMD Jayawardene,4,7,57.14285714285714,0,0.5714285714285714,1
356002,2009-06-10,TM Dilshan,74,47,157.4468085106383,12,0.3191489361702128,1
356002,2009-06-10,J Mubarak,8,5,160.0,1,0.4,0
356002,2009-06-10,AD Mathews,3,2,150.0,0,0.0,0
356002,2009-06-10,LPC Silva,7,7,100.0,1,0.42857142857142855,1
356005,2009-06-12,SL Malinga,2,1,200.0,0,0.0,0
356005,2009-06-12,KC Sangakkara,15,16,93.75,1,0.4375,1
356005,2009-06-12,ST Jayasuriya,26,24,108.33333333333333,3,0.5833333333333334,1
356005,2009-06-12,DPMD Jayawardene,19,18,105.55555555555556,2,0.3888888888888889,1
356005,2009-06-12,TM Dilshan,46,39,117.94871794871796,8,0.5128205128205128,1
356005,2009-06-12,J Mubarak,5,10,50.0,0,0.5,1
356005,2009-06-12,KMDN Kulasekara,0,1,0.0,0,1.0,1
356005,2009-06-12,AD Mathews,9,8,112.5,1,0.25,0
356005,2009-06-12,LPC Silva,8,6,133.33333333333331,1,0.5,1
356009,2009-06-14,SL Malinga,1,2,50.0,0,0.5,0
356009,2009-06-14,M Muralitharan,0,1,0.0,0,1.0,1
356009,2009-06-14,KC Sangakkara,3,10,30.0,0,0.8,1
356009,2009-06-14,BAW Mendis,4,1,400.0,1,0.0,0
356009,2009-06-14,ST Jayasuriya,27,27,100.0,5,0.5925925925925926,1
356009,2009-06-14,DPMD Jayawardene,78,53,147.16981132075472,11,0.37735849056603776,1
356009,2009-06-14,TM Dilshan,0,2,0.0,0,1.0,1
356009,2009-06-14,J Mubarak,7,9,77.77777777777779,0,0.3333333333333333,1
356009,2009-06-14,KMDN Kulasekara,1,2,50.0,0,1.0,1
356009,2009-06-14,AD Mathews,10,7,142.85714285714286,1,0.14285714285714285,1
356009,2009-06-14,LPC Silva,4,6,66.66666666666666,0,0.5,1
356013,2009-06-16,KC Sangakkara,35,35,100.0,3,0.4,1
356013,2009-06-16,ST Jayasuriya,0,1,0.0,0,1.0,1
356013,2009-06-16,DPMD Jayawardene,41,29,141.3793103448276,7,0.3793103448275862,0
356013,2009-06-16,TM Dilshan,48,37,129.72972972972974,5,0.2702702702702703,1
356013,2009-06-16,J Mubarak,8,5,160.0,1,0.2,1
356013,2009-06-16,AD Mathews,6,4,150.0,0,0.0,0
356013,2009-06-16,LPC Silva,13,10,130.0,2,0.5,1
356016,2009-06-19,KC Sangakkara,0,2,0.0,0,1.0,1
356016,2009-06-19,ST Jayasuriya,24,37,64.86486486486487,3,0.6216216216216216,1
356016,2009-06-19,DPMD Jayawardene,2,3,66.66666666666666,0,0.6666666666666666,1
356016,2009-06-19,TM Dilshan,96,57,168.42105263157893,14,0.2631578947368421,0
356016,2009-06-19,J Mubarak,7,5,140.0,1,0.4,1
356016,2009-06-19,AD Mathews,12,4,300.0,2,0.25,0
356016,2009-06-19,LPC Silva,11,12,91.66666666666666,2,0.5833333333333334,1
356017,2009-06-21,KC Sangakkara,64,52,123.07692307692308,7,0.2692307692307692,0
356017,2009-06-21,ST Jayasuriya,17,10,170.0,3,0.5,1
356017,2009-06-21,DPMD Jayawardene,1,4,25.0,0,0.75,1
356017,2009-06-21,TM Dilshan,0,5,0.0,0,1.0,1
356017,2009-06-21,J Mubarak,0,2,0.0,0,1.0,1
356017,2009-06-21,AD Mathews,35,24,145.83333333333331,4,0.2916666666666667,0
356017,2009-06-21,LPC Silva,14,19,73.68421052631578,2,0.631578947368421,1
356017,2009-06-21,I Udana,1,5,20.0,0,0.8,1
361656,2008-10-11,CK Kapugedera,27,28,96.42857142857143,3,0.4642857142857143,1
361656,2008-10-11,T Thushara,1,2,50.0,0,0.5,1
361656,2008-10-11,SHT Kandamby,10,14,71.42857142857143,0,0.5,1
361656,2008-10-11,K Weeraratne,20,13,153.84615384615387,2,0.15384615384615385,0
361656,2008-10-11,ST Jayasuriya,8,4,200.0,2,0.5,1
361656,2008-10-11,MF Maharoof,2,6,33.33333333333333,0,0.8333333333333334,1
361656,2008-10-11,TM Dilshan,0,1,0.0,0,1.0,1
361656,2008-10-11,J Mubarak,39,29,134.48275862068965,6,0.3103448275862069,1
361656,2008-10-11,KMDN Kulasekara,1,3,33.33333333333333,0,0.6666666666666666,1
361656,2008-10-11,ML Udawatte,16,21,76.19047619047619,1,0.5238095238095238,1
361660,2008-10-13,K Weeraratne,12,10,120.0,2,0.4,1
361660,2008-10-13,ST Jayasuriya,40,34,117.64705882352942,5,0.4411764705882353,1
361660,2008-10-13,DPMD Jayawardene,5,12,41.66666666666667,0,0.75,1
361660,2008-10-13,TM Dilshan,7,9,77.77777777777779,0,0.5555555555555556,0
361660,2008-10-13,J Mubarak,8,11,72.72727272727273,0,0.45454545454545453,1
361660,2008-10-13,CK Kapugedera,17,22,77.27272727272727,2,0.5909090909090909,0
361660,2008-10-13,ML Udawatte,25,19,131.57894736842107,4,0.47368421052631576,1
386535,2009-02-10,K Weeraratne,10,10,100.0,1,0.4,0
386535,2009-02-10,ST Jayasuriya,33,17,194.11764705882354,5,0.35294117647058826,1
386535,2009-02-10,TM Dilshan,61,47,129.7872340425532,8,0.3617021276595745,1
386535,2009-02-10,J Mubarak,13,19,68.42105263157895,1,0.5263157894736842,1
386535,2009-02-10,CK Kapugedera,16,9,177.77777777777777,3,0.3333333333333333,1
386535,2009-02-10,LPC Silva,21,18,116.66666666666667,3,0.6111111111111112,0
403375,2009-08-12,T Thushara,3,6,50.0,0,0.5,1
403375,2009-08-12,KMDN Kulasekara,1,3,33.33333333333333,0,0.6666666666666666,1
403375,2009-08-12,SL Malinga,0,1,0.0,0,1.0,0
403375,2009-08-12,SHT Kandamby,2,3,66.66666666666666,0,0.3333333333333333,1
403375,2009-08-12,M Muralitharan,1,4,25.0,0,0.75,1
403375,2009-08-12,KC Sangakkara,38,31,122.58064516129032,3,0.25806451612903225,1
403375,2009-08-12,ST Jayasuriya,23,17,135.29411764705884,3,0.5882352941176471,1
403375,2009-08-12,DPMD Jayawardene,12,13,92.3076923076923,1,0.46153846153846156,1
403375,2009-08-12,CK Kapugedera,10,15,66.66666666666666,0,0.5333333333333333,1
403375,2009-08-12,AD Mathews,9,9,100.0,1,0.4444444444444444,1
403375,2009-08-12,ML Udawatte,11,8,137.5,2,0.5,1
403385,2009-09-02,KMDN Kulasekara,12,11,109.09090909090908,0,0.09090909090909091,1
403385,2009-09-02,SL Malinga,4,3,133.33333333333331,0,0.0,0
403385,2009-09-02,RJMGM Rupasinghe,15,21,71.42857142857143,1,0.5238095238095238,1
403385,2009-09-02,KC Sangakkara,13,9,144.44444444444443,1,0.3333333333333333,1
403385,2009-09-02,BAW Mendis,0,1,0.0,0,1.0,0
403385,2009-09-02,ST Jayasuriya,1,3,33.33333333333333,0,0.6666666666666666,1
403385,2009-09-02,DPMD Jayawardene,3,6,50.0,0,0.8333333333333334,0
403385,2009-09-02,TM Dilshan,57,28,203.57142857142856,10,0.2857142857142857,1
403385,2009-09-02,HMCM Bandara,7,9,77.77777777777779,0,0.4444444444444444,1
403385,2009-09-02,CK Kapugedera,3,7,42.857142857142854,0,0.7142857142857143,1
403385,2009-09-02,AD Mathews,21,22,95.45454545454545,2,0.36363636363636365,1
403386,2009-09-04,RJMGM Rupasinghe,18,18,100.0,1,0.3333333333333333,1
403386,2009-09-04,KC Sangakkara,69,50,138.0,7,0.26,1
403386,2009-09-04,ST Jayasuriya,7,8,87.5,1,0.625,1
403386,2009-09-04,DPMD Jayawardene,41,30,136.66666666666666,6,0.4,1
403386,2009-09-04,TM Dilshan,1,3,33.33333333333333,0,0.6666666666666666,1
403386,2009-09-04,HMCM Bandara,4,4,100.0,0,0.25,0
403386,2009-09-04,KMDN Kulasekara,2,4,50.0,0,0.5,1
403386,2009-09-04,AD Mathews,1,2,50.0,0,0.5,1
403386,2009-09-04,ML Udawatte,0,1,0.0,0,1.0,1
412678,2010-04-30,LD Chandimal,29,23,126.08695652173914,2,0.30434782608695654,1
412678,2010-04-30,KC Sangakkara,4,11,36.36363636363637,0,0.6363636363636364,1
412678,2010-04-30,DPMD Jayawardene,81,51,158.8235294117647,10,0.17647058823529413,1
412678,2010-04-30,TM Dilshan,3,19,15.789473684210526,0,0.8947368421052632,1
412678,2010-04-30,CK Kapugedera,11,10,110.00000000000001,1,0.4,1
412678,2010-04-30,AD Mathews,3,6,50.0,0,0.5,1
412686,2010-05-03,NLTC Perera,23,19,121.05263157894737,3,0.5263157894736842,1
412686,2010-05-03,LD Chandimal,9,8,112.5,1,0.5,1
412686,2010-05-03,SL Malinga,2,3,66.66666666666666,0,0.3333333333333333,0
412686,2010-05-03,KC Sangakkara,3,7,42.857142857142854,0,0.5714285714285714,1
412686,2010-05-03,ST Jayasuriya,3,3,100.0,0,0.3333333333333333,0
412686,2010-05-03,DPMD Jayawardene,100,64,156.25,14,0.390625,1
412686,2010-05-03,TM Dilshan,2,4,50.0,0,0.75,1
412686,2010-05-03,CK Kapugedera,13,6,216.66666666666666,2,0.5,1
412686,2010-05-03,AD Mathews,4,6,66.66666666666666,0,0.5,1
412692,2010-05-07,KC Sangakkara,68,49,138.77551020408163,8,0.32653061224489793,1
412692,2010-05-07,ST Jayasuriya,6,10,60.0,1,0.7,1
412692,2010-05-07,DPMD Jayawardene,98,56,175.0,13,0.2857142857142857,0
412692,2010-05-07,TM Dilshan,4,1,400.0,1,0.0,0
412692,2010-05-07,CK Kapugedera,6,4,150.0,1,0.5,1
412696,2010-05-09,LD Chandimal,19,24,79.16666666666666,1,0.4166666666666667,1
412696,2010-05-09,SL Malinga,1,8,12.5,0,0.875,1
412696,2010-05-09,UWMBCA Welegedara,2,3,66.66666666666666,0,0.3333333333333333,0
412696,2010-05-09,BAW Mendis,1,7,14.285714285714285,0,0.8571428571428571,1
412696,2010-05-09,KC Sangakkara,2,3,66.66666666666666,0,0.6666666666666666,1
412696,2010-05-09,S Randiv,2,2,100.0,0,0.0,1
412696,2010-05-09,ST Jayasuriya,5,14,35.714285714285715,0,0.7857142857142857,1
412696,2010-05-09,DPMD Jayawardene,9,6,150.0,1,0.5,1
412696,2010-05-09,TM Dilshan,20,12,166.66666666666669,3,0.5,1
412696,2010-05-09,CK Kapugedera,12,15,80.0,1,0.4666666666666667,1
412696,2010-05-09,AD Mathews,8,4,200.0,2,0.5,1
412699,2010-05-11,KC Sangakkara,46,33,139.3939393939394,5,0.42424242424242425,1
412699,2010-05-11,ST Jayasuriya,0,5,0.0,0,1.0,1
412699,2010-05-11,DPMD Jayawardene,4,3,133.33333333333331,1,0.6666666666666666,1
412699,2010-05-11,TM Dilshan,33,26,126.92307692307692,5,0.46153846153846156,1
412699,2010-05-11,CK Kapugedera,37,16,231.25,5,0.125,0
412699,2010-05-11,AD Mathews,46,37,124.32432432432432,5,0.2702702702702703,1
412701,2010-05-13,NLTC Perera,7,8,87.5,0,0.375,0
412701,2010-05-13,KC Sangakkara,16,19,84.21052631578947,2,0.5263157894736842,1
412701,2010-05-13,ST Jayasuriya,1,4,25.0,0,1.0,1
412701,2010-05-13,DPMD Jayawardene,10,9,111.11111111111111,1,0.3333333333333333,1
412701,2010-05-13,CU Jayasinghe,2,1,200.0,0,0.0,0
412701,2010-05-13,TM Dilshan,9,8,112.5,2,0.625,1
412701,2010-05-13,CK Kapugedera,16,27,59.25925925925925,2,0.6666666666666666,1
412701,2010-05-13,AD Mathews,58,45,128.88888888888889,4,0.3333333333333333,1
430884,2009-12-09,KC Sangakkara,78,37,210.81081081081078,13,0.16216216216216217,0
430884,2009-12-09,ST Jayasuriya,26,20,130.0,5,0.55,1
430884,2009-12-09,DPMD Jayawardene,9,6,150.0,1,0.3333333333333333,1
430884,2009-12-09,TM Dilshan,34,33,103.03030303030303,5,0.42424242424242425,1
430884,2009-12-09,CK Kapugedera,47,20,235.0,8,0.2,1
430884,2009-12-09,AD Mathews,15,4,375.0,2,0.0,1
430885,2009-12-12,KMDN Kulasekara,10,10,100.0,0,0.3,0
430885,2009-12-12,K Weeraratne,3,4,75.0,0,0.25,0
430885,2009-12-12,KC Sangakkara,59,31,190.3225806451613,10,0.41935483870967744,1
430885,2009-12-12,ST Jayasuriya,31,21,147.61904761904762,6,0.7619047619047619,1
430885,2009-12-12,DPMD Jayawardene,12,6,200.0,2,0.5,1
430885,2009-12-12,CU Jayasinghe,38,28,135.71428571428572,4,0.32142857142857145,1
430885,2009-12-12,TM Dilshan,1,3,33.33333333333333,0,0.6666666666666666,1
430885,2009-12-12,CK Kapugedera,2,4,50.0,0,0.75,1
430885,2009-12-12,AD Mathews,26,13,200.0,3,0.23076923076923078,1
446956,2010-10-31,NLTC Perera,17,4,425.0,3,0.0,0
446956,2010-10-31,LD Chandimal,2,3,66.66666666666666,0,0.6666666666666666,1
446956,2010-10-31,KC Sangakkara,44,43,102.32558139534885,6,0.5116279069767442,0
446956,2010-10-31,DPMD Jayawardene,24,16,150.0,5,0.5,1
446956,2010-10-31,TM Dilshan,41,34,120.58823529411764,6,0.4411764705882353,1
456991,2010-05-22,NLTC Perera,3,5,60.0,0,0.4,1
456991,2010-05-22,KMDN Kulasekara,6,7,85.71428571428571,1,0.5714285714285714,1
456991,2010-05-22,SL Malinga,0,2,0.0,0,1.0,0
456991,2010-05-22,BAW Mendis,2,5,40.0,0,0.6,1
456991,2010-05-22,KC Sangakkara,17,25,68.0,1,0.64,1
456991,2010-05-22,S Randiv,6,4,150.0,1,0.5,1
456991,2010-05-22,DPMD Jayawardene,0,2,0.0,0,1.0,1
456991,2010-05-22,CU Jayasinghe,9,20,45.0,0,0.55,1
456991,2010-05-22,TM Dilshan,6,7,85.71428571428571,1,0.5714285714285714,1
456991,2010-05-22,CK Kapugedera,7,11,63.63636363636363,0,0.45454545454545453,1
456991,2010-05-22,AD Mathews,27,31,87.09677419354838,2,0.5161290322580645,1
456992,2010-05-23,NLTC Perera,24,17,141.1764705882353,3,0.35294117647058826,1
456992,2010-05-23,KC Sangakkara,5,11,45.45454545454545,0,0.5454545454545454,1
456992,2010-05-23,DPMD Jayawardene,17,12,141.66666666666669,3,0.5,1
456992,2010-05-23,TM Dilshan,33,49,67.3469387755102,2,0.4897959183673469,0
456992,2010-05-23,AD Mathews,0,4,0.0,0,1.25,0
474466,2011-06-25,DPMD Jayawardene,72,57,126.3157894736842,9,0.42105263157894735,0
474466,2011-06-25,KC Sangakkara,43,39,110.25641025641026,5,0.4358974358974359,0
474466,2011-06-25,ST Jayasuriya,8,8,100.0,1,0.625,1
516204,2011-08-06,LD Chandimal,11,11,100.0,2,0.6363636363636364,1
516204,2011-08-06,KC Sangakkara,30,22,136.36363636363635,4,0.36363636363636365,1
516204,2011-08-06,DPMD Jayawardene,11,11,100.0,2,0.5454545454545454,1
516204,2011-08-06,TM Dilshan,104,57,182.45614035087718,17,0.3333333333333333,0
516204,2011-08-06,BMAJ Mendis,29,19,152.63157894736844,4,0.2631578947368421,0
516205,2011-08-08,NLTC Perera,9,6,150.0,1,0.3333333333333333,1
516205,2011-08-08,LD Chandimal,13,11,118.18181818181819,2,0.45454545454545453,1
516205,2011-08-08,BAW Mendis,0,1,0.0,0,2.0,0
516205,2011-08-08,KC Sangakkara,24,16,150.0,2,0.25,1
516205,2011-08-08,DPMD Jayawardene,86,63,136.5079365079365,13,0.3333333333333333,1
516205,2011-08-08,TM Dilshan,4,6,66.66666666666666,0,0.3333333333333333,1
516205,2011-08-08,MDK Perera,0,3,0.0,0,1.3333333333333333,1
516205,2011-08-08,KMDN Kulasekara,4,6,66.66666666666666,0,0.3333333333333333,1
516205,2011-08-08,AD Mathews,5,4,125.0,1,0.5,1
516205,2011-08-08,BMAJ Mendis,1,4,25.0,0,0.75,1
516205,2011-08-08,HMRKB Herath,1,1,100.0,0,0.0,0
530432,2011-11-25,NLTC Perera,0,2,0.0,0,1.0,1
530432,2011-11-25,LD Chandimal,56,44,127.27272727272727,6,0.22727272727272727,1
530432,2011-11-25,SL Malinga,1,2,50.0,0,0.5,1
530432,2011-11-25,KC Sangakkara,9,9,100.0,0,0.1111111111111111,1
530432,2011-11-25,TM Dilshan,28,15,186.66666666666666,4,0.4666666666666667,1
530432,2011-11-25,WU Tharanga,12,13,92.3076923076923,2,0.9230769230769231,1
530432,2011-11-25,MDK Perera,1,3,33.33333333333333,0,1.0,1
530432,2011-11-25,AD Mathews,14,20,70.0,0,0.3,1
530432,2011-11-25,LPC Silva,4,8,50.0,0,0.5,1
530432,2011-11-25,CRD Fernando,0,1,0.0,0,1.0,1
533272,2012-09-18,NLTC Perera,6,2,300.0,1,0.5,0
533272,2012-09-18,KC Sangakkara,44,26,169.23076923076923,3,0.038461538461538464,1
533272,2012-09-18,DPMD Jayawardene,13,18,72.22222222222221,1,0.5,0
533272,2012-09-18,TM Dilshan,39,28,139.28571428571428,5,0.35714285714285715,1
533272,2012-09-18,EMDY Munaweera,17,19,89.47368421052632,3,0.7894736842105263,1
533272,2012-09-18,BMAJ Mendis,43,30,143.33333333333334,5,0.3,0
533278,2012-09-22,NLTC Perera,1,3,33.33333333333333,0,1.0,1
533278,2012-09-22,HDRL Thirimanne,5,3,166.66666666666669,0,0.0,0
533278,2012-09-22,KC Sangakkara,13,11,118.18181818181819,1,0.2727272727272727,1
533278,2012-09-22,DPMD Jayawardene,4,6,66.66666666666666,1,0.8333333333333334,1
533278,2012-09-22,EMDY Munaweera,13,14,92.85714285714286,1,0.35714285714285715,1
533278,2012-09-22,BMAJ Mendis,7,5,140.0,1,0.4,0
533284,2012-09-27,NLTC Perera,10,5,200.0,1,0.6,1
533284,2012-09-27,HDRL Thirimanne,5,4,125.0,1,0.5,1
533284,2012-09-27,KC Sangakkara,21,14,150.0,4,0.42857142857142855,0
533284,2012-09-27,DPMD Jayawardene,48,29,165.51724137931035,6,0.2413793103448276,1
533284,2012-09-27,TM Dilshan,76,54,140.74074074074073,8,0.2222222222222222,1
533284,2012-09-27,AD Mathews,12,11,109.09090909090908,0,0.0,0
533284,2012-09-27,BMAJ Mendis,8,9,88.88888888888889,1,0.4444444444444444,1
533289,2012-09-29,DPMD Jayawardene,65,49,132.6530612244898,11,0.5102040816326531,0
533289,2012-09-29,TM Dilshan,13,9,144.44444444444443,3,0.6666666666666666,1
533289,2012-09-29,KC Sangakkara,39,34,114.70588235294117,5,0.5,0
533293,2012-10-01,NLTC Perera,26,16,162.5,2,0.4375,0
533293,2012-10-01,HDRL Thirimanne,13,7,185.71428571428572,2,0.42857142857142855,1
533293,2012-10-01,KC Sangakkara,13,12,108.33333333333333,1,0.3333333333333333,1
533293,2012-10-01,DPMD Jayawardene,42,38,110.5263157894737,6,0.5,1
533293,2012-10-01,TM Dilshan,16,12,133.33333333333331,2,0.5,1
533293,2012-10-01,KMDN Kulasekara,1,3,33.33333333333333,0,0.6666666666666666,0
533293,2012-10-01,AD Mathews,28,19,147.36842105263156,4,0.3684210526315789,1
533293,2012-10-01,BMAJ Mendis,18,13,138.46153846153845,3,0.6153846153846154,1
533296,2012-10-04,NLTC Perera,11,7,157.14285714285714,2,0.2857142857142857,0
533296,2012-10-04,KC Sangakkara,18,11,163.63636363636365,3,0.45454545454545453,1
533296,2012-10-04,DPMD Jayawardene,42,36,116.66666666666667,7,0.5277777777777778,1
533296,2012-10-04,TM Dilshan,35,43,81.3953488372093,3,0.4883720930232558,1
533296,2012-10-04,AD Mathews,10,6,166.66666666666669,1,0.0,0
533296,2012-10-04,BMAJ Mendis,15,18,83.33333333333334,1,0.6111111111111112,1
533298,2012-10-07,NLTC Perera,3,5,60.0,0,0.4,1
533298,2012-10-07,HDRL Thirimanne,4,7,57.14285714285714,0,0.5714285714285714,1
533298,2012-10-07,SL Malinga,5,13,38.46153846153847,0,0.6153846153846154,1
533298,2012-10-07,BAW Mendis,1,2,50.0,0,0.5,1
533298,2012-10-07,KC Sangakkara,22,26,84.61538461538461,2,0.4230769230769231,1
533298,2012-10-07,DPMD Jayawardene,33,36,91.66666666666666,2,0.4166666666666667,1
533298,2012-10-07,TM Dilshan,0,3,0.0,0,1.0,1
533298,2012-10-07,KMDN Kulasekara,26,13,200.0,4,0.15384615384615385,1
533298,2012-10-07,AD Mathews,1,5,20.0,0,0.8,1
533298,2012-10-07,BMAJ Mendis,3,3,100.0,0,0.3333333333333333,0
562437,2012-06-01,NLTC Perera,32,16,200.0,4,0.25,0
562437,2012-06-01,HDRL Thirimanne,30,25,120.0,5,0.4,1
562437,2012-06-01,LD Chandimal,10,15,66.66666666666666,0,0.5333333333333333,1
562437,2012-06-01,KS Lokuarachchi,11,10,110.00000000000001,1,0.2,1
562437,2012-06-01,KC Sangakkara,19,12,158.33333333333331,3,0.5,1
562437,2012-06-01,DPMD Jayawardene,2,3,66.66666666666666,0,0.6666666666666666,1
562437,2012-06-01,TM Dilshan,5,8,62.5,0,0.75,1
562437,2012-06-01,KMDN Kulasekara,6,6,100.0,1,0.6666666666666666,0
562437,2012-06-01,AD Mathews,9,25,36.0,0,0.68,1
562438,2012-06-03,NLTC Perera,0,2,0.0,0,1.5,1
562438,2012-06-03,KMDN Kulasekara,0,4,0.0,0,1.0,1
562438,2012-06-03,HDRL Thirimanne,18,19,94.73684210526315,2,0.47368421052631576,1
562438,2012-06-03,LD Chandimal,12,18,66.66666666666666,0,0.5555555555555556,1
562438,2012-06-03,KS Lokuarachchi,0,3,0.0,0,1.0,1
562438,2012-06-03,SMSM Senanayake,1,4,25.0,0,0.75,1
562438,2012-06-03,KC Sangakkara,8,9,88.88888888888889,1,0.7777777777777778,1
562438,2012-06-03,TM Dilshan,18,21,85.71428571428571,4,0.7619047619047619,1
562438,2012-06-03,CK Kapugedera,19,23,82.6086956521739,3,0.6956521739130435,1
562438,2012-06-03,AD Mathews,11,11,100.0,0,0.18181818181818182,1
562438,2012-06-03,I Udana,1,2,50.0,0,0.5,0
564786,2012-08-07,NLTC Perera,1,5,20.0,0,1.0,1
564786,2012-08-07,HDRL Thirimanne,20,15,133.33333333333331,2,0.4,1
564786,2012-08-07,LD Chandimal,7,11,63.63636363636363,1,0.6363636363636364,1
564786,2012-08-07,SL Malinga,0,2,0.0,0,1.0,1
