match_id,match_date,player,runs_scored,balls_faced,strike_rate,boundaries,dot_ball_pct,dismissed,form_runs_10,form_sr_10,form_boundaries_10,form_dot_pct_10,form_dismissals_10,consistency_score,matches_played_total,recent_50s
1122729,2017-12-20,A Dananjaya,7,7,100.0,0,0.4285714285714285,1,,,,,,,1,
1122730,2017-12-22,A Dananjaya,5,3,166.66666666666669,1,0.6666666666666666,1,,,,,,,2,
1122731,2017-12-24,A Dananjaya,11,7,157.14285714285714,2,0.2857142857142857,0,7.666666666666667,141.2698412698413,1.0,0.4603174603174603,0.6666666666666666,3.055050463303893,3,0.0
1133820,2018-03-12,A Dananjaya,5,11,45.45454545454545,0,0.5454545454545454,1,7.0,117.31601731601732,0.75,0.4816017316017316,0.75,2.8284271247461903,4,0.0
1133822,2018-03-16,A Dananjaya,1,1,100.0,0,0.0,0,5.8,113.85281385281385,0.6,0.3852813852813853,0.6,3.63318042491699,5,0.0
1142589,2018-08-14,A Dananjaya,2,7,28.57142857142857,0,0.7142857142857143,1,5.166666666666667,99.63924963924963,0.5,0.4401154401154401,0.6666666666666666,3.600925806881706,6,0.0
1144172,2019-03-19,A Dananjaya,8,4,200.0,2,0.5,0,5.571428571428571,113.9764996907854,0.7142857142857143,0.4486703772418058,0.5714285714285714,3.4572215654165053,7,0.0
1144173,2019-03-22,A Dananjaya,1,2,50.0,0,0.5,1,5.0,105.97943722943722,0.625,0.4550865800865801,0.625,3.585685828003181,8,0.0
1144174,2019-03-24,A Dananjaya,9,11,81.81818181818183,1,0.5454545454545454,1,5.444444444444445,103.2948532948533,0.6666666666666666,0.46512746512746506,0.6666666666666666,3.6094013046179527,9,0.0
1192876,2019-09-03,A Dananjaya,0,2,0.0,0,1.0,1,4.9,92.96536796536796,0.6,0.5186147186147185,0.7,3.8137179293236207,10,0.0
1192877,2019-09-06,A Dananjaya,0,2,0.0,0,1.0,1,4.2,82.96536796536796,0.6,0.5757575757575757,0.7,4.022160834399562,11,0.0
1238753,2020-11-27,A Dananjaya,4,6,66.66666666666666,0,0.3333333333333333,0,4.1,72.96536796536796,0.5,0.5424242424242425,0.6,4.012480529547776,12,0.0
1252066,2021-03-03,A Dananjaya,9,9,100.0,0,0.3333333333333333,0,3.9,67.25108225108224,0.3,0.5471861471861472,0.6,3.6651512019742567,13,0.0
1249207,2021-06-24,A Dananjaya,2,4,50.0,0,1.0,0,3.6,67.7056277056277,0.3,0.5926406926406926,0.5,3.6878177829171555,14,0.0
1262758,2021-07-25,A Dananjaya,1,1,100.0,0,0.0,0,3.6,67.7056277056277,0.3,0.5926406926406926,0.5,3.6878177829171555,15,0.0
1291200,2021-12-08,A Dananjaya,4,2,200.0,0,0.0,0,3.8,84.84848484848484,0.3,0.5212121212121212,0.4,3.645392830531285,16,0.0
1382884,2023-08-04,A Dananjaya,2,16,12.5,0,1.0,1,3.2,66.09848484848484,0.1,0.5712121212121212,0.5,3.3598941782277745,17,0.0
1428478,2024-07-16,A Dananjaya,16,18,88.88888888888889,2,0.5555555555555556,1,4.7,69.98737373737374,0.3,0.5767676767676767,0.5,5.143496432929215,18,0.0
356002,2009-06-10,AD Mathews,3,2,150.0,0,0.0,0,,,,,,,1,
356005,2009-06-12,AD Mathews,9,8,112.5,1,0.25,0,,,,,,,2,
356009,2009-06-14,AD Mathews,10,7,142.85714285714286,1,0.1428571428571428,1,7.333333333333333,135.11904761904762,0.6666666666666666,0.13095238095238093,0.3333333333333333,3.7859388972001824,3,0.0
356013,2009-06-16,AD Mathews,6,4,150.0,0,0.0,0,7.0,138.83928571428572,0.5,0.0982142857142857,0.25,3.1622776601683795,4,0.0
356016,2009-06-19,AD Mathews,12,4,300.0,2,0.25,0,8.0,171.07142857142858,0.8,0.12857142857142856,0.2,3.5355339059327378,5,0.0
356017,2009-06-21,AD Mathews,35,24,145.83333333333331,4,0.2916666666666667,0,12.5,166.86507936507937,1.3333333333333333,0.15575396825396826,0.16666666666666666,11.467344941179714,6,0.0
403375,2009-08-12,AD Mathews,9,9,100.0,1,0.4444444444444444,1,12.0,157.312925170068,1.2857142857142858,0.19699546485260772,0.2857142857142857,10.55146119422961,7,0.0
403385,2009-09-02,AD Mathews,21,22,95.45454545454544,2,0.3636363636363636,1,13.125,149.5806277056277,1.375,0.2178255772005772,0.375,10.273926777458142,8,0.0
403386,2009-09-04,AD Mathews,1,2,50.0,0,0.5,1,11.777777777777779,138.5161135161135,1.2222222222222223,0.24917829084495746,0.4444444444444444,10.425662782022275,9,0.0
430884,2009-12-09,AD Mathews,15,4,375.0,2,0.0,1,12.1,162.16450216450215,1.3,0.22426046176046172,0.5,9.882082551545274,10,0.0
430885,2009-12-12,AD Mathews,26,13,200.0,3,0.2307692307692307,1,14.4,167.16450216450215,1.6,0.24733738483738482,0.6,10.200217862597075,11,0.0
412678,2010-04-30,AD Mathews,3,6,50.0,0,0.5,1,13.8,160.91450216450215,1.5,0.2723373848373848,0.7,10.716550025285397,12,0.0
412686,2010-05-03,AD Mathews,4,6,66.66666666666666,0,0.5,1,13.2,153.29545454545456,1.4,0.30805167055167054,0.7,11.113555286725806,13,0.0
412696,2010-05-09,AD Mathews,8,4,200.0,2,0.5,1,13.4,158.29545454545456,1.6,0.35805167055167053,0.8,10.986860839708088,14,0.0
412699,2010-05-11,AD Mathews,46,37,124.32432432432432,5,0.2702702702702703,1,16.8,140.72788697788695,1.9,0.3600786975786976,0.9,15.024424559141469,15,0.0
412701,2010-05-13,AD Mathews,58,45,128.88888888888889,4,0.3333333333333333,1,19.1,139.03344253344252,1.9,0.36424536424536424,1.0,19.278370147799205,16,1.0
456991,2010-05-22,AD Mathews,27,31,87.09677419354838,2,0.5161290322580645,1,20.9,137.74311995279737,2.0,0.3714138230267262,1.0,19.069754994638906,17,1.0
456992,2010-05-23,AD Mathews,0,4,0.0,0,1.25,0,18.8,128.19766540734284,1.8,0.4600501866630899,0.9,20.1813995770583,18,1.0
516205,2011-08-08,AD Mathews,5,4,125.0,1,0.5,1,19.2,135.69766540734284,1.9,0.4600501866630899,0.9,19.82590897453801,19,1.0
530432,2011-11-25,AD Mathews,14,20,70.0,0,0.3,1,19.1,105.19766540734284,1.7,0.49005018666308986,0.9,19.85195204507607,20,1.0
562437,2012-06-01,AD Mathews,9,25,36.0,0,0.68,1,17.4,88.79766540734282,1.4,0.5349732635861668,0.9,19.9231858228882,21,1.0
562438,2012-06-03,AD Mathews,11,11,100.0,0,0.1818181818181818,1,18.2,93.79766540734282,1.4,0.5031550817679851,0.9,19.4353629586209,22,1.0
564786,2012-08-07,AD Mathews,31,29,106.89655172413792,3,0.4827586206896552,1,20.9,97.82065391308996,1.7,0.5014309438369505,0.9,19.116310662189328,23,1.0
533284,2012-09-27,AD Mathews,12,11,109.09090909090908,0,0.0,0,21.3,88.72974482218086,1.5,0.4514309438369505,0.8,18.85647545716502,24,1.0
533293,2012-10-01,AD Mathews,28,19,147.36842105263156,4,0.3684210526315789,1,19.5,91.03415449501158,1.4,0.46124602207308135,0.8,17.004901254246278,25,1.0
533296,2012-10-04,AD Mathews,10,6,166.66666666666669,1,0.0,0,14.7,94.81193227278936,1.1,0.42791268873974797,0.7,10.435516278555653,26,0.0
533298,2012-10-07,AD Mathews,1,5,20.0,0,0.8,1,12.1,88.10225485343453,0.9,0.4562997855139416,0.7,10.268073496685412,27,0.0
573019,2013-01-26,AD Mathews,35,27,129.62962962962962,4,0.3333333333333333,0,15.6,101.06521781639749,1.3,0.36463311884727495,0.7,11.56815552377397,28,0.0
602477,2013-03-31,AD Mathews,30,27,111.11111111111111,1,0.2222222222222222,0,18.1,99.67632892750859,1.3,0.3368553410694971,0.6,11.72319637869013,29,0.0
635658,2013-08-02,AD Mathews,4,7,57.14285714285714,0,0.7142857142857143,1,17.1,98.39061464179431,1.3,0.3782839124980686,0.6,12.511772234357709,30,0.0
635659,2013-08-04,AD Mathews,1,3,33.33333333333333,0,0.6666666666666666,1,16.3,98.12394797512765,1.3,0.37695057916473523,0.6,13.317073418902687,31,0.0
635660,2013-08-06,AD Mathews,14,10,140.0,2,0.3,1,16.6,102.12394797512765,1.5,0.38876876098291707,0.6,13.217833071691862,32,0.0
657633,2013-12-11,AD Mathews,50,34,147.05882352941177,6,0.2058823529411764,1,18.5,106.14017515565504,1.8,0.3610811342080692,0.6,16.480628359110316,33,1.0
690351,2014-02-12,AD Mathews,11,11,100.0,0,0.2727272727272727,1,18.4,105.23108424656411,1.8,0.3883538614807965,0.7,16.52741829674422,34,1.0
690353,2014-02-14,AD Mathews,2,3,66.66666666666666,0,0.3333333333333333,1,15.8,97.16090880796763,1.4,0.38484508955097185,0.7,16.8904969994636,35,1.0
682923,2014-03-22,AD Mathews,43,32,134.375,4,0.34375,1,19.1,93.93174214130097,1.7,0.41922008955097184,0.8,18.752481317296535,36,1.0
682939,2014-03-27,AD Mathews,11,5,220.00000000000003,1,0.0,0,20.1,113.93174214130097,1.8,0.3392200895509719,0.7,17.92856194270286,37,1.0
682955,2014-03-31,AD Mathews,6,10,60.0,0,0.5,1,17.2,106.968779178338,1.4,0.35588675621763854,0.8,17.59292787204879,38,1.0
682961,2014-04-03,AD Mathews,40,23,173.91304347826087,5,0.2608695652173913,1,18.2,113.24897241505298,1.8,0.3597514905171555,0.9,18.65356683199102,39,1.0
667887,2014-05-20,AD Mathews,13,13,100.0,1,0.3846153846153846,1,19.1,117.53468670076727,1.9,0.32678445755012253,0.9,18.10125839701637,40,1.0
860279,2015-07-30,AD Mathews,23,26,88.46153846153845,1,0.4230769230769231,1,21.3,123.04750721358778,2.0,0.30242548319114815,0.9,16.957790736610317,41,1.0
915783,2015-11-09,AD Mathews,37,13,284.61538461538464,6,0.2307692307692307,0,23.6,137.50904567512623,2.4,0.2955024062680712,0.8,17.41136282878384,42,1.0
915785,2015-11-11,AD Mathews,5,6,83.33333333333334,0,0.3333333333333333,1,19.1,131.13649665551839,1.8,0.30824750430728687,0.8,15.545274380195274,43,0.0
914217,2016-01-07,AD Mathews,4,5,80.0,1,0.8,1,18.4,129.13649665551839,1.9,0.3609747770345596,0.8,16.09830908994965,44,0.0
914219,2016-01-10,AD Mathews,81,49,165.3061224489796,11,0.2448979591836734,0,26.3,139.0004422337497,3.0,0.35213123961959364,0.7,24.39968123653349,45,1.0
966747,2016-02-25,AD Mathews,8,9,88.88888888888889,0,0.4444444444444444,1,22.8,134.4518311226386,2.6,0.3622006840640381,0.7,24.247794859647662,46,1.0
966753,2016-02-28,AD Mathews,12,20,60.0,0,0.5,1,22.9,118.45183112263858,2.5,0.4122006840640381,0.8,24.195729650773778,47,1.0
966757,2016-03-01,AD Mathews,18,19,94.73684210526316,3,0.5263157894736842,1,24.1,121.9255153331649,2.8,0.4148322630114065,0.8,23.553485233966263,48,1.0
951345,2016-03-20,AD Mathews,20,32,62.5,0,0.46875,1,22.1,110.78421098533882,2.3,0.4356203064896674,0.8,22.893230440459902,49,1.0
951361,2016-03-26,AD Mathews,73,54,135.1851851851852,8,0.3333333333333333,1,28.1,114.30272950385734,3.0,0.43049210136146226,0.8,27.6182306939939,50,2.0
913633,2016-07-05,AD Mathews,11,10,110.0,1,0.2,1,26.9,116.45657565770348,3.0,0.40818440905376996,0.8,28.120573725773568,51,2.0
936153,2017-01-20,AD Mathews,6,8,75.0,0,0.25,1,23.8,95.49503719616503,2.4,0.4101074859768469,0.9,28.58826488069692,52,2.0
936155,2017-01-22,AD Mathews,54,50,108.0,4,0.38,0,28.7,97.96170386283168,2.8,0.4147741526435135,0.8,29.200646872591328,53,3.0
1109610,2017-09-06,AD Mathews,7,5,140.0,1,0.2,1,29.0,103.96170386283168,2.8,0.35477415264351353,0.8,28.932872500170305,54,3.0
1122729,2017-12-20,AD Mathews,1,7,14.285714285714285,0,0.8571428571428571,1,21.0,88.85966304650516,1.7,0.41599864243943185,0.9,23.50886357667394,55,2.0
1142589,2018-08-14,AD Mathews,0,3,0.0,0,1.0,1,20.2,79.97077415761626,1.7,0.47155419799498743,0.9,24.128360445288813,56,2.0
1202244,2020-01-10,AD Mathews,31,20,155.0,4,0.4,1,22.1,89.47077415761626,2.1,0.4615541979949874,0.9,24.158964289794287,57,2.0
1213874,2020-03-04,AD Mathews,10,8,125.0,2,0.75,1,21.3,92.49708994708995,2.0,0.483922619047619,0.9,24.440631015676423,58,2.0
1213875,2020-03-06,AD Mathews,23,22,104.54545454545456,2,0.3636363636363636,1,21.6,96.7016354016354,2.2,0.4734112554112554,0.9,24.441312930728124,59,2.0
1238752,2020-11-26,AD Mathews,12,12,100.0,2,0.6666666666666666,1,15.5,93.18311688311687,1.6,0.5067445887445887,0.9,16.51430356455343,60,1.0
1238758,2020-12-01,AD Mathews,22,28,78.57142857142857,4,0.6428571428571429,1,16.6,90.04025974025974,1.9,0.551030303030303,0.9,16.547574511759183,61,1.0
1238762,2020-12-04,AD Mathews,44,48,91.66666666666666,6,0.5833333333333334,1,20.4,91.7069264069264,2.5,0.5843636363636364,0.9,18.130391918298706,62,1.0
1238764,2020-12-05,AD Mathews,4,6,66.66666666666666,0,0.3333333333333333,1,15.4,87.57359307359307,2.1,0.5796969696969697,1.0,14.331007563244732,63,0.0
1238765,2020-12-07,AD Mathews,22,18,122.22222222222224,2,0.1111111111111111,1,16.9,85.79581529581529,2.2,0.5708080808080809,1.0,14.137813755237326,64,0.0
1238769,2020-12-10,AD Mathews,30,28,107.14285714285714,2,0.3571428571428571,1,19.8,95.08152958152958,2.4,0.5208080808080808,1.0,13.472605951007068,65,0.0
1238772,2020-12-13,AD Mathews,12,22,54.54545454545454,0,0.6363636363636364,1,21.0,100.53607503607503,2.4,0.4844444444444445,1.0,11.962905629950907,66,0.0
1252066,2021-03-03,AD Mathews,5,6,83.33333333333334,0,0.3333333333333333,1,18.4,93.36940836940838,2.0,0.47777777777777775,1.0,12.36662174295524,67,0.0
1252067,2021-03-05,AD Mathews,13,15,86.66666666666667,0,0.2666666666666666,1,18.7,89.53607503607503,1.8,0.4294444444444444,1.0,12.17511122468018,68,0.0
1252068,2021-03-07,AD Mathews,11,11,100.0,1,0.3636363636363636,1,17.5,89.08152958152957,1.7,0.4294444444444444,1.0,12.294985427671993,69,0.0
1291207,2021-12-12,AD Mathews,146,114,128.0701754385965,22,0.5087719298245614,1,30.9,91.88854712538924,3.7,0.4136549707602339,1.0,42.22545309276016,70,1.0
1291209,2021-12-14,AD Mathews,58,68,85.29411764705883,6,0.5588235294117647,1,34.5,92.56081603295226,3.9,0.4052516094156961,1.0,42.911407444744675,71,2.0
1291211,2021-12-16,AD Mathews,20,16,125.0,2,0.5,1,32.1,95.89414936628559,3.5,0.39691827608236274,1.0,42.99211814068042,72,2.0
1291214,2021-12-17,AD Mathews,58,32,181.25,8,0.0625,1,37.5,107.35248269961895,4.3,0.3698349427490294,1.0,42.458476447256345,73,3.0
1291215,2021-12-19,AD Mathews,100,68,147.05882352941177,12,0.2352941176470588,0,45.3,109.83614283033788,5.3,0.3822532434026242,0.9,46.286667146766526,74,4.0
1324520,2022-12-06,AD Mathews,52,46,113.04347826086956,4,0.3043478260869565,1,47.5,110.42620494213911,5.5,0.3769737402970341,0.9,46.00060386077074,75,5.0
1324523,2022-12-08,AD Mathews,8,6,133.33333333333331,2,0.6666666666666666,1,47.1,118.30499282092701,5.7,0.38000404332733717,0.9,46.35958488933126,76,5.0
1324525,2022-12-11,AD Mathews,18,20,90.0,4,0.7,1,48.4,118.97165948759366,6.1,0.4166707099940038,0.9,45.216024691351286,77,5.0
1324528,2022-12-12,AD Mathews,146,76,192.1052631578947,22,0.2368421052631578,1,61.7,129.51551913671648,8.3,0.41368825385365293,0.9,52.603443064330136,78,6.0
1324530,2022-12-13,AD Mathews,14,24,58.333333333333336,0,0.4166666666666667,1,62.0,125.34885247004982,8.2,0.4189912841566833,0.9,52.28979080300688,79,6.0
1324534,2022-12-17,AD Mathews,82,76,107.89473684210526,10,0.4473684210526316,1,55.6,123.33130861040067,7.0,0.4128509332794903,0.9,44.1492418457617,80,6.0
1324540,2022-12-21,AD Mathews,40,50,80.0,4,0.48,0,53.8,122.8018968456948,6.8,0.4049685803383138,0.8,44.406706200252636,81,5.0
1324541,2022-12-22,AD Mathews,42,26,161.53846153846155,4,0.1538461538461538,0,56.0,126.45574299954096,7.0,0.3703531957229292,0.7,43.07100081390159,82,5.0
1324542,2022-12-23,AD Mathews,24,22,109.09090909090908,2,0.4545454545454545,1,52.6,119.23983390863187,6.4,0.4095577411774746,0.7,44.222166387457776,83,4.0
1382880,2023-07-31,AD Mathews,50,44,113.63636363636364,6,0.4545454545454545,1,47.6,115.89758791932704,5.8,0.4314828748673142,0.8,40.974788996812826,84,4.0
1382882,2023-08-01,AD Mathews,4,12,33.33333333333333,0,0.8333333333333334,1,42.8,107.92657342657344,5.4,0.48438142559195185,0.8,43.15553266963577,85,3.0
1382883,2023-08-04,AD Mathews,56,40,140.0,6,0.25,0,47.6,108.5932400932401,5.8,0.4427147589252852,0.7,41.49216793564781,86,4.0
1382889,2023-08-08,AD Mathews,80,46,173.91304347826087,10,0.217391304347826,1,53.8,116.98454444106616,6.4,0.3944538893600678,0.7,41.20895264111645,87,5.0
1382892,2023-08-12,AD Mathews,44,36,122.22222222222224,4,0.2777777777777778,1,43.6,109.99624034749893,4.6,0.3985474566115298,0.7,25.469807834200697,88,4.0
1382895,2023-08-13,AD Mathews,22,20,110.0,2,0.3,1,44.4,115.1629070141656,4.8,0.38688078994486313,0.7,24.545649082655952,89,4.0
1382896,2023-08-14,AD Mathews,52,30,173.33333333333334,6,0.1333333333333333,1,41.4,121.7067666632884,4.4,0.3554772811729333,0.7,21.01956760312215,90,4.0
1382899,2023-08-17,AD Mathews,14,10,140.0,2,0.4,1,38.8,127.7067666632884,4.2,0.3474772811729333,0.8,22.748870545833945,91,4.0
1382900,2023-08-19,AD Mathews,48,34,141.1764705882353,6,0.4117647058823529,0,39.4,125.67056756826578,4.4,0.37326913637655323,0.8,22.921120779267707,92,4.0
1382901,2023-08-20,AD Mathews,50,42,119.04761904761904,6,0.3333333333333333,0,42.0,126.66623856393679,4.8,0.36114792425534115,0.7,22.449944320643652,93,5.0
1412542,2024-01-14,AD Mathews,46,38,121.05263157894736,6,0.3684210526315789,1,41.6,127.40786535819515,4.8,0.3525354840639535,0.7,22.326864734863445,94,4.0
1412543,2024-01-16,AD Mathews,66,51,129.41176470588235,8,0.3725490196078431,0,47.8,137.01570849545004,5.6,0.3064570526914045,0.6,19.100901665744594,95,5.0
1419825,2024-03-06,AD Mathews,32,21,152.38095238095238,4,0.1904761904761904,0,45.4,138.2538037335453,5.4,0.3005046717390236,0.6,19.460501306778074,96,4.0
1419826,2024-03-09,AD Mathews,10,7,142.85714285714286,1,0.2857142857142857,1,38.4,135.1482136714335,4.5,0.30733696987566955,0.6,18.179353368282626,97,3.0
1415704,2024-06-03,AD Mathews,16,16,100.0,2,0.625,1,35.6,132.92599144921127,4.3,0.3420591920978918,0.6,19.34022865543333,98,3.0
1415715,2024-06-07,AD Mathews,16,19,84.21052631578947,1,0.5263157894736842,1,35.0,130.34704408079023,4.2,0.36469077104526015,0.6,19.894164415169033,99,3.0
1415738,2024-06-16,AD Mathews,30,15,200.0,3,0.2,0,32.8,133.01371074745688,3.9,0.37135743771192686,0.5,19.00175430497581,100,2.0
1428459,2024-07-01,AD Mathews,74,40,185.0,12,0.2,0,38.8,137.51371074745688,4.9,0.35135743771192685,0.4,21.68870673876154,101,3.0
1428461,2024-07-02,AD Mathews,50,40,125.0,8,0.65,1,39.0,135.89606368863335,5.1,0.37518096712369153,0.5,21.791945504908206,102,4.0
1428465,2024-07-06,AD Mathews,66,28,235.71428571428572,12,0.2857142857142857,1,40.6,147.56273035530003,5.7,0.3704190623617868,0.6,23.22929185317538,103,4.0
1428467,2024-07-07,AD Mathews,50,54,92.5925925925926,4,0.2962962962962963,1,41.0,144.71672645666453,5.5,0.36320658672825856,0.6,23.366642891095847,104,5.0
1428469,2024-07-09,AD Mathews,58,26,223.0769230769231,8,0.1538461538461538,0,40.2,154.08324229376862,5.5,0.3413363001520896,0.6,22.537869365926223,105,5.0
1428472,2024-07-10,AD Mathews,58,30,193.33333333333337,8,0.1333333333333333,1,42.8,158.1784803890067,5.9,0.33562201443780393,0.7,22.982118652939242,106,6.0
1428473,2024-07-13,AD Mathews,22,16,137.5,4,0.375,1,44.0,157.64276610329244,6.2,0.3445505858663753,0.7,21.333333333333336,107,6.0
1428476,2024-07-15,AD Mathews,88,46,191.30434782608697,10,0.217391304347826,0,51.2,166.77320088590113,7.0,0.3037897163011579,0.6,22.92402912035995,108,7.0
1428480,2024-07-18,AD Mathews,20,30,66.66666666666666,2,0.6,1,51.6,165.01881492098886,7.1,0.3111581373537895,0.6,22.26706586468505,109,7.0
1428481,2024-07-20,AD Mathews,36,34,105.88235294117648,4,0.3529411764705882,1,52.2,155.60705021510648,7.2,0.3264522550008483,0.7,21.693829127708693,110,7.0
690353,2014-02-14,AK Perera,4,8,50.0,0,0.625,1,,,,,,,1,
1144172,2019-03-19,AK Perera,16,18,88.88888888888889,1,0.3333333333333333,1,,,,,,,2,
1144173,2019-03-22,AK Perera,11,18,61.111111111111114,1,0.7222222222222222,1,10.333333333333334,66.66666666666667,0.6666666666666666,0.5601851851851852,1.0,6.027713773341708,3,0.0
1144174,2019-03-24,AK Perera,15,10,150.0,3,0.6,1,11.5,87.5,1.25,0.5701388888888889,1.0,5.446711546122731,4,0.0
1198491,2019-10-09,AK Perera,13,11,118.1818181818182,1,0.2727272727272727,1,11.8,93.63636363636364,1.2,0.5106565656565657,1.0,4.764451699828638,5,0.0
1238758,2020-12-01,AK Perera,42,32,131.25,6,0.4375,1,16.833333333333332,99.90530303030305,2.0,0.49846380471380475,1.0,13.04479461956633,6,0.0
1238761,2020-12-03,AK Perera,134,98,136.73469387755102,16,0.3265306122448979,1,33.57142857142857,105.16664457990989,4.0,0.47390192007538945,1.0,45.857958752569665,7,1.0
1238763,2020-12-05,AK Perera,18,6,300.0,2,0.0,0,31.625,129.52081400742117,3.75,0.4146641800659658,0.875,42.81167230691048,8,1.0
1238766,2020-12-07,AK Perera,12,12,100.0,2,0.6666666666666666,1,29.444444444444443,126.24072356215214,3.5555555555555554,0.4426644563549325,0.8888888888888888,40.57742941313283,9,1.0
1238768,2020-12-09,AK Perera,90,62,145.16129032258064,10,0.2258064516129032,1,35.5,128.13278023819498,4.2,0.4209786558807296,0.9,42.781745847706794,10,2.0
1238771,2020-12-11,AK Perera,148,102,145.09803921568627,18,0.2745098039215686,0,49.9,137.6425841597636,6.0,0.38592963627288646,0.8,53.813360588034065,11,3.0
1238773,2020-12-14,AK Perera,10,8,125.0,2,0.5,1,49.3,141.25369527087474,6.1,0.4025963029395531,0.8,54.26488531064796,12,3.0
1291196,2021-12-06,AK Perera,48,44,109.09090909090908,6,0.4545454545454545,1,53.0,146.05167506885454,6.6,0.3758286261718763,0.8,52.59911279353166,13,3.0
1291199,2021-12-07,AK Perera,20,24,83.33333333333334,2,0.5833333333333334,1,53.5,139.38500840218785,6.5,0.3741619595052097,0.8,52.22015362333248,14,3.0
1291201,2021-12-08,AK Perera,2,2,100.0,0,0.0,1,52.4,137.56682658400604,6.4,0.3468892322324824,0.8,53.2732995453111,15,3.0
1291204,2021-12-11,AK Perera,24,20,120.0,4,0.7,1,50.6,136.44182658400604,6.2,0.3731392322324824,0.8,53.9633620565328,16,3.0
1291209,2021-12-14,AK Perera,4,6,66.66666666666666,0,0.6666666666666666,1,37.6,129.4350238629176,4.6,0.40715283767465926,0.8,46.826393317349456,17,2.0
1291212,2021-12-16,AK Perera,58,44,131.8181818181818,6,0.2727272727272727,0,41.6,112.61684204473576,5.0,0.43442556494738654,0.8,46.67428509242416,18,3.0
1291214,2021-12-17,AK Perera,0,4,0.0,0,1.0,1,40.4,102.61684204473576,4.8,0.4677588982807199,0.8,47.66363626730782,19,3.0
1382893,2023-08-12,AK Perera,2,4,50.0,0,0.5,1,31.6,93.10071301247771,3.8,0.49517825311942953,0.8,45.566069247485736,20,2.0
1428465,2024-07-06,AK Perera,76,46,165.2173913043478,10,0.3478260869565217,1,24.4,95.11264822134387,3.0,0.502509881422925,0.9,27.060426209996496,21,2.0
1428468,2024-07-07,AK Perera,82,54,151.85185185185185,14,0.4074074074074074,1,31.6,97.79783340652905,4.2,0.49325062216366566,0.9,31.94161340112089,22,3.0
1428471,2024-07-10,AK Perera,68,60,113.33333333333331,8,0.4,0,33.6,98.22207583077147,4.4,0.4877960767091201,0.8,33.66237596420601,23,4.0
1428475,2024-07-14,AK Perera,32,16,200.0,6,0.25,1,34.8,109.88874249743814,4.8,0.4544627433757868,0.8,33.33599989334185,24,4.0
1428477,2024-07-15,AK Perera,22,12,183.33333333333331,4,0.5,1,36.8,118.22207583077147,5.2,0.5044627433757868,0.8,31.709795191882115,25,4.0
1428478,2024-07-16,AK Perera,0,6,0.0,0,1.0,1,34.4,106.22207583077147,4.8,0.5344627433757868,0.8,33.63595959353288,26,4.0
1327273,2022-09-01,AM Fernando,10,3,333.33333333333337,2,0.3333333333333333,0,,,,,,,1,
1442987,2024-07-27,AM Fernando,0,1,0.0,0,1.0,0,,,,,,,2,
1442989,2024-07-30,AM Fernando,1,1,100.0,0,0.0,0,3.6666666666666665,144.44444444444446,0.6666666666666666,0.4444444444444444,0.0,5.507570547286102,3,0.0
860279,2015-07-30,B Fernando,8,12,66.66666666666666,1,0.6666666666666666,0,,,,,,,1,
1238756,2020-11-30,B Fernando,16,8,200.0,2,0.25,0,,,,,,,2,
1238762,2020-12-04,B Fernando,22,34,64.70588235294117,2,0.5882352941176471,1,15.333333333333334,110.45751633986929,1.6666666666666667,0.5016339869281046,0.3333333333333333,7.023769168568492,3,0.0
1249208,2021-06-26,B Fernando,20,14,142.85714285714286,2,0.4285714285714285,1,16.5,118.55742296918767,1.75,0.4833683473389355,0.5,6.191391873668903,4,0.0
1291209,2021-12-14,B Fernando,18,12,150.0,2,0.0,0,16.8,124.84593837535013,1.8,0.3866946778711484,0.4,5.403702434442518,5,0.0
1263471,2022-02-11,B Fernando,2,2,100.0,0,0.0,0,14.333333333333334,120.7049486461251,1.5,0.3222455648926237,0.3333333333333333,7.737355275975549,6,0.0
1324519,2022-12-06,B Fernando,6,8,75.0,0,0.5,0,13.142857142857142,114.17567026810723,1.2857142857142858,0.3476390556222489,0.2857142857142857,7.733661733585444,7,0.0
1324542,2022-12-23,B Fernando,8,2,400.0,2,0.0,0,12.5,149.90371148459383,1.375,0.30418417366946776,0.25,7.387247699341654,8,0.0
1382879,2023-07-31,B Fernando,4,4,100.0,0,0.0,0,11.555555555555555,144.3588546529723,1.2222222222222223,0.270385932150638,0.2222222222222222,7.46845216746936,9,0.0
1428478,2024-07-16,B Fernando,4,10,40.0,0,0.8,0,10.8,133.92296918767505,1.1,0.3233473389355742,0.2,7.435649863252633,10,0.0
1428480,2024-07-18,B Fernando,0,2,0.0,0,1.0,0,10.0,127.2563025210084,1.0,0.3566806722689076,0.2,8.16496580927726,11,0.0
1443543,2024-12-28,B Fernando,4,4,100.0,0,0.25,1,8.8,117.2563025210084,0.8,0.3566806722689076,0.3,8.066391179868893,12,0.0
1443544,2024-12-30,B Fernando,3,5,60.0,0,0.6,1,6.9,116.78571428571429,0.6,0.3578571428571428,0.3,6.740425308044988,13,0.0
1485509,2025-07-13,B Fernando,6,9,66.66666666666666,1,0.7777777777777778,1,5.5,109.16666666666667,0.5,0.3927777777777778,0.3,4.927248499698164,14,0.0
1492824,2025-09-06,B Fernando,0,1,0.0,0,1.0,0,3.7,94.16666666666667,0.3,0.4927777777777778,0.3,2.584139659108583,15,0.0
356009,2009-06-14,BAW Mendis,4,1,400.0,1,0.0,0,,,,,,,1,
