match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct,form_wickets_10,form_economy_10,form_sr_bowl_10,form_dot_pct_bowl_10,form_maidens_10,consistency_wickets,recent_3fers
533284,2012-09-27,A Dananjaya,2,34,4.0,8.5,12.0,0.29,,,,,0,,
533293,2012-10-01,A Dananjaya,2,27,4.0,6.75,12.0,0.33,,,,,0,,
533298,2012-10-07,A Dananjaya,1,17,3.0,5.67,18.0,0.44,1.6666666666666667,6.973333333333334,14.0,0.35333333333333333,0,0.5773502691896258,0.0
582186,2012-10-30,A Dananjaya,2,9,2.0,4.5,6.0,0.5,1.75,6.355,12.0,0.39,0,0.5,0.0
573020,2013-01-28,A Dananjaya,0,12,1.0,12.0,999.0,0.33,1.4,7.484,209.4,0.378,0,0.8944271909999159,0.0
1109610,2017-09-06,A Dananjaya,0,28,4.0,7.0,999.0,0.04,1.1666666666666667,7.403333333333333,341.0,0.32166666666666666,0,0.983192080250175,0.0
1122729,2017-12-20,A Dananjaya,0,30,4.0,7.5,999.0,0.25,1.0,7.417142857142857,435.0,0.31142857142857144,0,0.9999999999999999,0.0
1122730,2017-12-22,A Dananjaya,0,49,3.67,13.36,999.0,0.41,0.875,8.16,505.5,0.32375,0,0.9910312089651148,0.0
1122731,2017-12-24,A Dananjaya,0,27,4.0,6.75,999.0,0.46,0.7777777777777778,8.003333333333334,560.3333333333334,0.33888888888888885,0,0.97182531580755,0.0
1130746,2018-02-15,A Dananjaya,0,32,4.0,8.0,999.0,0.29,0.7,8.003,604.2,0.33399999999999996,0,0.9486832980505138,0.0
1130747,2018-02-18,A Dananjaya,1,20,4.0,5.0,24.0,0.54,0.6,7.6530000000000005,605.4,0.359,0,0.8432740427115678,0.0
1133817,2018-03-06,A Dananjaya,0,38,4.0,9.5,999.0,0.29,0.4,7.928,704.1,0.355,0,0.699205898780101,0.0
1133819,2018-03-10,A Dananjaya,0,36,3.0,12.0,999.0,0.44,0.3,8.561,802.2,0.355,0,0.6749485577105528,0.0
1133820,2018-03-12,A Dananjaya,2,19,4.0,4.75,12.0,0.54,0.3,8.586,802.8,0.359,0,0.6749485577105528,0.0
1133822,2018-03-16,A Dananjaya,2,37,4.0,9.25,12.0,0.42,0.5,8.311,704.1,0.368,0,0.8498365855987974,0.0
1142589,2018-08-14,A Dananjaya,2,16,4.0,4.0,12.0,0.67,0.7,8.011,605.4,0.43099999999999994,0,0.9486832980505138,0.0
1144172,2019-03-19,A Dananjaya,1,28,4.0,7.0,24.0,0.33,0.8,7.961,507.9,0.43899999999999995,0,0.9189365834726815,0.0
1144173,2019-03-22,A Dananjaya,1,31,4.0,7.75,24.0,0.25,0.9,7.4,410.4,0.42300000000000004,0,0.8755950357709131,0.0
1144174,2019-03-24,A Dananjaya,0,42,4.0,10.5,999.0,0.08,0.9,7.775,410.4,0.385,0,0.8755950357709131,0.0
1192875,2019-09-01,A Dananjaya,1,30,3.0,10.0,18.0,0.33,1.0,7.975,312.3,0.389,0,0.816496580927726,0.0
1192876,2019-09-03,A Dananjaya,3,36,4.0,9.0,8.0,0.38,1.2,8.375,310.7,0.373,0,1.0327955589886444,1.0
1192877,2019-09-06,A Dananjaya,2,29,4.0,7.25,12.0,0.54,1.4,8.15,212.0,0.398,0,0.9660917830792959,1.0
1238753,2020-11-27,A Dananjaya,0,66,7.0,9.43,999.0,0.43,1.4,7.892999999999999,212.0,0.397,0,0.9660917830792959,1.0
1238757,2020-11-30,A Dananjaya,2,92,8.0,11.5,24.0,0.33,1.4,8.568,213.2,0.376,0,0.9660917830792959,1.0
1238760,2020-12-03,A Dananjaya,2,84,7.33,11.45,22.0,0.36,1.4,8.788,214.2,0.37,0,0.9660917830792959,1.0
1252066,2021-03-03,A Dananjaya,3,62,4.0,15.5,8.0,0.33,1.5,9.937999999999999,213.8,0.336,0,1.0801234497346435,2.0
1252067,2021-03-05,A Dananjaya,1,13,4.0,3.25,24.0,0.67,1.5,9.562999999999999,213.8,0.37,0,1.0801234497346435,2.0
1252068,2021-03-07,A Dananjaya,0,54,4.0,13.5,999.0,0.38,1.4,10.138,311.3,0.38300000000000006,0,1.1737877907772671,2.0
1249206,2021-06-23,A Dananjaya,0,40,4.0,10.0,999.0,0.29,1.4,10.088,311.3,0.404,0,1.1737877907772671,2.0
1249207,2021-06-24,A Dananjaya,0,13,1.17,11.14,999.0,0.0,1.3,10.202,409.4,0.37100000000000005,0,1.2516655570345725,2.0
1262758,2021-07-25,A Dananjaya,0,41,3.0,13.67,999.0,0.28,1.0,10.669,508.5,0.36100000000000004,0,1.1547005383792515,1.0
1262759,2021-07-28,A Dananjaya,2,29,4.0,7.25,12.0,0.29,1.0,10.669,508.5,0.336,0,1.1547005383792515,1.0
1262760,2021-07-29,A Dananjaya,0,11,4.0,2.75,999.0,0.58,1.0,10.001000000000001,508.5,0.35100000000000003,0,1.1547005383792515,1.0
1271630,2021-09-10,A Dananjaya,0,28,3.0,9.33,999.0,0.28,0.8,9.784,606.0,0.346,0,1.1352924243950933,1.0
1291197,2021-12-06,A Dananjaya,4,40,8.0,5.0,12.0,0.5,1.0,9.139,605.0,0.36,0,1.4907119849998598,2.0
1291200,2021-12-08,A Dananjaya,2,76,8.0,9.5,24.0,0.33,0.9,8.539,606.6,0.36,0,1.3703203194062976,1.0
1382882,2023-08-01,A Dananjaya,2,42,6.33,6.63,19.0,0.53,1.0,8.876999999999999,606.1,0.346,0,1.414213562373095,1.0
1382884,2023-08-04,A Dananjaya,0,90,5.33,16.88,999.0,0.31,1.0,9.215,606.1,0.33899999999999997,0,1.414213562373095,1.0
1382887,2023-08-07,A Dananjaya,0,70,6.0,11.67,999.0,0.11,1.0,9.382000000000001,606.1,0.321,0,1.414213562373095,1.0
1419824,2024-03-04,A Dananjaya,0,19,2.0,9.5,999.0,0.17,1.0,9.218,606.1,0.33799999999999997,0,1.414213562373095,1.0
1428459,2024-07-01,A Dananjaya,2,58,8.0,7.25,24.0,0.38,1.2,8.576,508.6,0.348,0,1.398411797560202,1.0
1428462,2024-07-03,A Dananjaya,0,82,6.0,13.67,999.0,0.44,1.0,9.218,607.3,0.363,0,1.414213562373095,1.0
1428478,2024-07-16,A Dananjaya,2,36,8.0,4.5,24.0,0.58,1.2,9.393,509.8,0.363,0,1.398411797560202,1.0
355998,2009-06-08,AD Mathews,1,10,2.0,5.0,12.0,0.75,,,,,0,,
356002,2009-06-10,AD Mathews,0,12,1.17,10.29,999.0,0.29,,,,,0,,
356005,2009-06-12,AD Mathews,1,23,4.0,5.75,24.0,0.58,0.6666666666666666,7.013333333333333,345.0,0.5399999999999999,0,0.5773502691896258,0.0
356009,2009-06-14,AD Mathews,0,23,3.0,7.67,999.0,0.56,0.5,7.1775,508.5,0.5449999999999999,0,0.5773502691896257,0.0
356016,2009-06-19,AD Mathews,3,16,4.0,4.0,8.0,0.67,1.0,6.542,408.4,0.5700000000000001,0,1.224744871391589,1.0
356017,2009-06-21,AD Mathews,0,17,2.0,8.5,999.0,0.42,0.8333333333333334,6.868333333333333,506.8333333333333,0.545,0,1.1690451944500122,1.0
403375,2009-08-12,AD Mathews,1,25,3.0,8.33,18.0,0.17,0.8571428571428571,7.077142857142857,437.0,0.49142857142857144,0,1.0690449676496976,1.0
403385,2009-09-02,AD Mathews,1,19,2.0,9.5,12.0,0.25,0.875,7.38,383.875,0.46125,0,0.9910312089651149,1.0
430884,2009-12-09,AD Mathews,2,30,4.0,7.5,12.0,0.21,1.0,7.393333333333333,342.55555555555554,0.43333333333333335,0,1.0,1.0
430885,2009-12-12,AD Mathews,0,49,3.17,15.47,999.0,0.11,0.9,8.201,408.2,0.40099999999999997,0,0.9944289260117533,1.0
412678,2010-04-30,AD Mathews,1,7,2.0,3.5,12.0,0.83,0.9,8.051,408.2,0.409,0,0.9944289260117533,1.0
412692,2010-05-07,AD Mathews,1,18,2.0,9.0,12.0,0.58,1.0,7.922,309.5,0.438,0,0.9428090415820634,1.0
412696,2010-05-09,AD Mathews,2,25,4.0,6.25,12.0,0.42,1.1,7.9719999999999995,308.3,0.422,0,0.9944289260117533,1.0
412699,2010-05-11,AD Mathews,0,29,3.17,9.16,999.0,0.32,1.1,8.121,308.3,0.398,0,0.9944289260117533,1.0
412701,2010-05-13,AD Mathews,0,14,1.0,14.0,999.0,0.67,0.8,9.121,407.4,0.39799999999999996,0,0.7888106377466155,0.0
456991,2010-05-22,AD Mathews,1,17,3.0,5.67,18.0,0.56,0.9,8.838000000000001,309.3,0.41200000000000003,0,0.7378647873726218,0.0
456992,2010-05-23,AD Mathews,1,22,4.0,5.5,24.0,0.54,0.9,8.555000000000001,309.9,0.449,0,0.7378647873726218,0.0
562437,2012-06-01,AD Mathews,2,10,4.0,2.5,12.0,0.83,1.0,7.855000000000001,309.9,0.507,0,0.816496580927726,0.0
562438,2012-06-03,AD Mathews,0,9,2.0,4.5,999.0,0.75,0.8,7.5550000000000015,408.6,0.561,0,0.7888106377466155,0.0
564786,2012-08-07,AD Mathews,0,23,3.0,7.67,999.0,0.33,0.8,6.775,408.6,0.583,0,0.7888106377466155,0.0
533272,2012-09-18,AD Mathews,0,9,2.0,4.5,999.0,0.67,0.7,6.875,507.3,0.567,0,0.8232726023485646,0.0
533278,2012-09-22,AD Mathews,0,8,1.0,8.0,999.0,0.17,0.6,6.775,606.0,0.526,0,0.8432740427115679,0.0
533284,2012-09-27,AD Mathews,0,14,2.0,7.0,999.0,0.42,0.4,6.85,704.7,0.526,0,0.6992058987801011,0.0
533289,2012-09-29,AD Mathews,1,32,4.0,8.0,24.0,0.25,0.5,6.734,607.2,0.519,0,0.7071067811865476,0.0
533293,2012-10-01,AD Mathews,0,22,3.0,7.33,999.0,0.5,0.5,6.067,607.2,0.502,0,0.7071067811865476,0.0
533296,2012-10-04,AD Mathews,2,27,4.0,6.75,12.0,0.33,0.6,6.175,606.6,0.479,0,0.8432740427115679,0.0
533298,2012-10-07,AD Mathews,1,12,4.0,3.0,24.0,0.71,0.6,5.925,606.6,0.496,0,0.8432740427115679,0.0
582186,2012-10-30,AD Mathews,0,4,3.0,1.33,999.0,0.78,0.4,5.808,705.3,0.491,0,0.6992058987801011,0.0
573019,2013-01-26,AD Mathews,0,40,4.0,10.0,999.0,0.42,0.4,6.358,705.3,0.458,0,0.6992058987801011,0.0
602477,2013-03-31,AD Mathews,2,39,4.0,9.75,12.0,0.33,0.6,6.566,606.6,0.458,0,0.8432740427115679,0.0
635658,2013-08-02,AD Mathews,1,13,4.0,3.25,24.0,0.62,0.7,6.441,509.1,0.45299999999999996,0,0.8232726023485646,0.0
635659,2013-08-04,AD Mathews,0,32,4.0,8.0,999.0,0.33,0.7,6.441,509.1,0.469,0,0.8232726023485646,0.0
635660,2013-08-06,AD Mathews,0,15,1.0,15.0,999.0,0.33,0.7,7.241,509.1,0.45999999999999996,0,0.8232726023485646,0.0
668969,2013-11-21,AD Mathews,1,17,2.0,8.5,12.0,0.42,0.7,7.2909999999999995,507.9,0.477,0,0.8232726023485646,0.0
657633,2013-12-11,AD Mathews,0,20,2.0,10.0,999.0,0.25,0.7,7.558,507.9,0.45199999999999996,0,0.8232726023485646,0.0
657635,2013-12-13,AD Mathews,0,10,1.0,10.0,999.0,0.33,0.5,7.883,606.6,0.45199999999999996,0,0.7071067811865476,0.0
690353,2014-02-14,AD Mathews,0,9,2.0,4.5,999.0,0.58,0.4,8.033,704.1,0.43899999999999995,0,0.6992058987801011,0.0
682923,2014-03-22,AD Mathews,1,22,3.0,7.33,18.0,0.5,0.5,8.633000000000001,606.0,0.41100000000000003,0,0.7071067811865476,0.0
682933,2014-03-24,AD Mathews,3,16,4.0,4.0,8.0,0.62,0.8,8.033000000000001,506.9,0.43100000000000005,0,1.0327955589886446,1.0
682939,2014-03-27,AD Mathews,0,31,2.33,13.29,999.0,0.36,0.6,8.387,605.6,0.434,0,0.966091783079296,1.0
682955,2014-03-31,AD Mathews,0,26,4.0,6.5,999.0,0.5,0.5,8.712,703.1,0.422,0,0.9718253158075503,1.0
682961,2014-04-03,AD Mathews,0,4,1.0,4.0,999.0,0.5,0.5,8.312000000000001,703.1,0.43899999999999995,0,0.9718253158075503,1.0
682965,2014-04-06,AD Mathews,1,25,4.0,6.25,24.0,0.33,0.6,7.437,605.6,0.43899999999999995,0,0.966091783079296,1.0
667887,2014-05-20,AD Mathews,1,7,2.0,3.5,12.0,0.5,0.6,6.937,605.6,0.44699999999999995,0,0.966091783079296,1.0
860279,2015-07-30,AD Mathews,1,34,4.0,8.5,24.0,0.42,0.7,6.787000000000001,508.1,0.46399999999999997,0,0.9486832980505139,1.0
966747,2016-02-25,AD Mathews,0,25,3.67,6.82,999.0,0.59,0.7,6.468999999999999,508.1,0.48999999999999994,0,0.9486832980505139,1.0
966753,2016-02-28,AD Mathews,1,8,3.0,2.67,18.0,0.61,0.8,6.286,410.0,0.493,0,0.9189365834726815,1.0
966757,2016-03-01,AD Mathews,0,16,3.0,5.33,999.0,0.61,0.7,6.086,508.1,0.5039999999999999,0,0.9486832980505139,1.0
951345,2016-03-20,AD Mathews,0,13,1.0,13.0,999.0,0.17,0.4,6.986,607.2,0.4590000000000001,0,0.5163977794943225,0.0
951361,2016-03-26,AD Mathews,0,26,4.0,6.5,999.0,0.42,0.4,6.307,607.2,0.465,0,0.5163977794943225,0.0
913633,2016-07-05,AD Mathews,2,28,4.0,7.0,12.0,0.46,0.6,6.357,508.5,0.461,0,0.6992058987801012,0.0
936153,2017-01-20,AD Mathews,0,29,2.0,14.5,999.0,0.17,0.6,7.406999999999999,508.5,0.42800000000000005,0,0.6992058987801012,0.0
936155,2017-01-22,AD Mathews,0,11,2.0,5.5,999.0,0.58,0.5,7.331999999999999,606.0,0.453,0,0.7071067811865477,0.0
1109610,2017-09-06,AD Mathews,0,33,3.0,11.0,999.0,0.17,0.4,8.081999999999999,704.7,0.42000000000000004,0,0.6992058987801012,0.0
1122729,2017-12-20,AD Mathews,1,20,3.0,6.67,18.0,0.39,0.4,7.898999999999999,704.1,0.417,0,0.6992058987801012,0.0
1122730,2017-12-22,AD Mathews,0,16,2.33,6.86,999.0,0.5,0.4,7.902999999999999,704.1,0.40800000000000003,0,0.6992058987801012,0.0
1202244,2020-01-10,AD Mathews,0,38,3.0,12.67,999.0,0.28,0.3,8.903,802.2,0.375,0,0.6749485577105532,0.0
1213874,2020-03-04,AD Mathews,0,16,2.0,8.0,999.0,0.42,0.3,9.169999999999998,802.2,0.356,0,0.6749485577105532,0.0
1213875,2020-03-06,AD Mathews,1,26,4.0,6.5,24.0,0.38,0.4,8.52,704.7,0.377,0,0.6992058987801012,0.0
1238752,2020-11-26,AD Mathews,0,52,4.0,13.0,999.0,0.25,0.4,9.169999999999998,704.7,0.36,0,0.6992058987801012,0.0
1238758,2020-12-01,AD Mathews,2,28,4.0,7.0,12.0,0.67,0.4,9.169999999999998,704.7,0.38100000000000006,0,0.6992058987801012,0.0
1238762,2020-12-04,AD Mathews,2,22,6.0,3.67,18.0,0.67,0.6,8.087,606.6,0.43099999999999994,0,0.8432740427115679,0.0
1238764,2020-12-05,AD Mathews,2,28,4.0,7.0,12.0,0.67,0.8,8.237,507.9,0.44000000000000006,0,0.9189365834726815,0.0
1238765,2020-12-07,AD Mathews,0,20,2.0,10.0,999.0,0.5,0.8,8.137,507.9,0.47300000000000003,0,0.9189365834726815,0.0
1238769,2020-12-10,AD Mathews,0,36,4.0,9.0,999.0,0.5,0.7,8.370000000000001,606.0,0.484,0,0.9486832980505139,0.0
1238771,2020-12-11,AD Mathews,2,20,4.0,5.0,12.0,0.58,0.9,8.184000000000001,507.3,0.492,0,0.9944289260117534,0.0
1238772,2020-12-13,AD Mathews,2,34,6.33,5.37,19.0,0.63,1.1,7.454000000000001,409.3,0.527,0,0.9944289260117534,0.0
1252066,2021-03-03,AD Mathews,0,19,1.0,19.0,999.0,0.33,1.1,8.554,409.3,0.518,0,0.9944289260117534,0.0
1324520,2022-12-06,AD Mathews,0,38,4.0,9.5,999.0,0.58,1.0,8.854000000000001,506.8,0.538,0,1.0540925533894598,0.0
1324523,2022-12-08,AD Mathews,0,20,2.0,10.0,999.0,0.33,1.0,8.554,506.8,0.546,0,1.0540925533894598,0.0
1324525,2022-12-11,AD Mathews,0,16,2.0,8.0,999.0,0.5,0.8,8.654,605.5,0.529,0,1.0327955589886446,0.0
1382883,2023-08-04,AD Mathews,0,12,2.0,6.0,999.0,0.67,0.6,8.887,703.6,0.529,0,0.966091783079296,0.0
1382886,2023-08-05,AD Mathews,4,16,4.0,4.0,6.0,0.92,0.8,8.587,703.0,0.554,0,1.3984117975602022,1.0
1382889,2023-08-08,AD Mathews,0,22,2.0,11.0,999.0,0.33,0.8,8.687000000000001,703.0,0.537,0,1.3984117975602022,1.0
1382892,2023-08-12,AD Mathews,6,20,6.0,3.33,6.0,0.61,1.4,8.120000000000001,603.7,0.548,0,2.118699810942761,2.0
1382895,2023-08-13,AD Mathews,4,46,6.0,7.67,9.0,0.44,1.6,8.387,603.4,0.534,0,2.270584848790187,3.0
1382896,2023-08-14,AD Mathews,0,18,2.0,9.0,999.0,0.5,1.4,8.75,701.4,0.521,0,2.3190036174568114,3.0
1382899,2023-08-17,AD Mathews,0,46,6.0,7.67,999.0,0.44,1.4,7.617,701.4,0.532,0,2.3190036174568114,3.0
1382900,2023-08-19,AD Mathews,0,62,6.0,10.33,999.0,0.28,1.4,7.7,701.4,0.502,0,2.3190036174568114,3.0
1382901,2023-08-20,AD Mathews,0,24,4.0,6.0,999.0,0.5,1.4,7.3,701.4,0.5189999999999999,0,2.3190036174568114,3.0
1412542,2024-01-14,AD Mathews,0,14,2.0,7.0,999.0,0.58,1.4,7.2,701.4,0.5269999999999999,0,2.3190036174568114,3.0
1412543,2024-01-16,AD Mathews,0,35,2.0,17.5,999.0,0.25,1.4,8.35,701.4,0.485,0,2.3190036174568114,3.0
1412544,2024-01-18,AD Mathews,2,16,2.0,8.0,6.0,0.5,1.2,8.75,701.4,0.44299999999999995,0,2.14993539954628,2.0
1419824,2024-03-04,AD Mathews,2,17,3.0,5.67,9.0,0.61,1.4,8.217,602.4,0.471,0,2.1186998109427604,2.0
1419825,2024-03-06,AD Mathews,0,22,2.33,9.43,999.0,0.29,0.8,8.827,701.7,0.43899999999999995,0,1.3984117975602017,1.0
1419826,2024-03-09,AD Mathews,0,5,1.17,4.29,999.0,0.71,0.4,8.489,800.7,0.466,0,0.8432740427115674,0.0
1415704,2024-06-03,AD Mathews,0,16,3.0,5.33,999.0,0.67,0.4,8.122,800.7,0.483,0,0.8432740427115674,0.0
1415738,2024-06-16,AD Mathews,0,20,2.17,9.23,999.0,0.62,0.4,8.278,800.7,0.501,0,0.8432740427115674,0.0
1428465,2024-07-06,AD Mathews,0,14,2.0,7.0,999.0,0.67,0.4,7.9449999999999985,800.7,0.54,0,0.8432740427115674,0.0
1428473,2024-07-13,AD Mathews,4,44,4.0,11.0,6.0,0.58,0.8,8.444999999999999,701.4,0.548,0,1.3984117975602017,1.0
1428476,2024-07-15,AD Mathews,0,16,2.0,8.0,999.0,0.67,0.8,8.544999999999998,701.4,0.557,0,1.3984117975602017,1.0
1428480,2024-07-18,AD Mathews,2,28,4.0,7.0,12.0,0.58,1.0,7.494999999999999,602.7,0.5900000000000001,0,1.4142135623730947,1.0
1428481,2024-07-20,AD Mathews,0,40,4.0,10.0,999.0,0.25,0.8,7.6949999999999985,702.0,0.5650000000000001,0,1.3984117975602017,1.0
602477,2013-03-31,AK Perera,0,17,1.0,17.0,999.0,0.17,,,,,0,,
1291199,2021-12-07,AK Perera,0,20,0.67,30.0,999.0,0.0,,,,,0,,
1291209,2021-12-14,AK Perera,0,16,2.0,8.0,999.0,0.5,0.0,18.333333333333332,999.0,0.22333333333333336,0,0.0,0.0
1238753,2020-11-27,AM Fernando,0,58,6.0,9.67,999.0,0.5,,,,,0,,
1238755,2020-11-28,AM Fernando,2,52,2.0,26.0,6.0,0.5,,,,,0,,
1238760,2020-12-03,AM Fernando,4,60,8.0,7.5,12.0,0.33,2.0,14.39,339.0,0.44333333333333336,0,2.0,1.0
1238763,2020-12-05,AM Fernando,2,120,8.33,14.4,25.0,0.32,2.0,14.3925,260.5,0.4125,0,1.632993161855452,1.0
1327273,2022-09-01,AM Fernando,1,55,4.0,13.75,24.0,0.25,1.8,14.264000000000001,213.2,0.38,0,1.4832396974191326,1.0
1327277,2022-09-06,AM Fernando,0,28,2.0,14.0,999.0,0.08,1.5,14.22,344.1666666666667,0.33,0,1.51657508881031,1.0
1324528,2022-12-12,AM Fernando,2,64,8.0,8.0,24.0,0.5,1.5714285714285714,13.331428571428573,298.42857142857144,0.35428571428571426,0,1.3972762620115438,1.0
1324537,2022-12-19,AM Fernando,2,62,8.0,7.75,24.0,0.29,1.625,12.633750000000001,264.125,0.34625,0,1.3024701806293193,1.0
1428460,2024-07-02,AM Fernando,4,82,8.0,10.25,12.0,0.5,1.8888888888888888,12.36888888888889,236.11111111111111,0.36333333333333334,0,1.4529663145135578,2.0
1428462,2024-07-03,AM Fernando,0,82,8.0,10.25,999.0,0.29,1.7,12.157,312.4,0.356,0,1.4944341180973264,2.0
1428464,2024-07-05,AM Fernando,0,80,8.0,10.0,999.0,0.38,1.7,12.190000000000001,312.4,0.344,0,1.4944341180973264,2.0
1428466,2024-07-06,AM Fernando,4,56,8.0,7.0,12.0,0.54,1.9,10.290000000000001,313.0,0.348,0,1.66332999331662,3.0
1428469,2024-07-09,AM Fernando,0,70,6.67,10.5,999.0,0.35,1.5,10.59,411.7,0.35,0,1.5811388300841898,2.0
1428471,2024-07-10,AM Fernando,4,76,8.33,9.12,12.5,0.32,1.7,10.062,410.45,0.35,0,1.766981104093143,3.0
1428473,2024-07-13,AM Fernando,2,38,4.0,9.5,12.0,0.25,1.8,9.636999999999999,409.25,0.35,0,1.7511900715418263,3.0
1428479,2024-07-18,AM Fernando,0,66,6.0,11.0,999.0,0.33,1.8,9.337,409.25,0.375,0,1.7511900715418263,3.0
1428481,2024-07-20,AM Fernando,0,88,8.0,11.0,999.0,0.38,1.6,9.636999999999999,506.75,0.363,0,1.837873166945363,3.0
1428482,2024-07-21,AM Fernando,6,70,8.0,8.75,8.0,0.38,2.0,9.736999999999998,505.15,0.372,0,2.309401076758503,4.0
1442987,2024-07-27,AM Fernando,1,47,4.0,11.75,24.0,0.5,1.7,9.886999999999999,506.35,0.372,0,2.2135943621178655,3.0
1442989,2024-07-30,AM Fernando,1,11,2.0,5.5,12.0,0.5,1.8,9.411999999999999,407.65,0.39299999999999996,0,2.14993539954628,3.0
1451814,2024-10-13,AM Fernando,0,37,4.0,9.25,999.0,0.38,1.8,9.337,407.65,0.393,0,2.14993539954628,3.0
860279,2015-07-30,B Fernando,1,38,4.0,9.5,24.0,0.5,,,,,0,,
860281,2015-08-01,B Fernando,2,33,3.33,9.9,10.0,0.35,,,,,0,,
1238753,2020-11-27,B Fernando,0,54,6.0,9.0,999.0,0.5,1.0,9.466666666666667,344.3333333333333,0.45,0,1.0,0.0
1238756,2020-11-30,B Fernando,4,82,8.0,10.25,12.0,0.5,1.75,9.6625,261.25,0.4625,0,1.707825127659933,1.0
1238762,2020-12-04,B Fernando,0,90,8.0,11.25,999.0,0.38,1.4,9.98,408.8,0.446,0,1.6733200530681511,1.0
1238769,2020-12-10,B Fernando,0,66,4.33,15.23,999.0,0.38,1.1666666666666667,10.854999999999999,507.1666666666667,0.435,0,1.602081978759722,1.0
1249207,2021-06-24,B Fernando,1,17,3.0,5.67,18.0,0.56,1.1428571428571428,10.114285714285714,437.2857142857143,0.45285714285714285,0,1.4638501094227998,1.0
1249208,2021-06-26,B Fernando,1,26,4.0,6.5,24.0,0.42,1.125,9.6625,385.625,0.44875,0,1.3562026818605373,1.0
1273726,2021-10-24,B Fernando,1,27,3.0,9.0,18.0,0.33,1.1111111111111112,9.588888888888889,344.77777777777777,0.43555555555555553,0,1.2692955176439846,1.0
1273746,2021-11-04,B Fernando,2,24,2.17,11.08,6.5,0.54,1.2,9.738,310.95,0.446,0,1.2292725943057181,1.0
1291206,2021-12-12,B Fernando,2,32,3.33,9.6,10.0,0.4,1.3,9.748000000000001,309.55,0.43600000000000005,0,1.2516655570345725,1.0
1291209,2021-12-14,B Fernando,0,70,8.0,8.75,999.0,0.46,1.1,9.633,408.45,0.44700000000000006,0,1.286683937707919,1.0
1291212,2021-12-16,B Fernando,6,44,8.0,5.5,8.0,0.38,1.7,9.283,309.35,0.43499999999999994,0,1.9465068427541912,2.0
1263471,2022-02-11,B Fernando,2,14,4.0,3.5,12.0,0.58,1.5,8.608,309.35,0.44299999999999995,0,1.7795130420052185,1.0
1278685,2022-02-26,B Fernando,0,47,4.17,11.28,999.0,0.28,1.5,8.611,309.35,0.433,0,1.7795130420052185,1.0
1278686,2022-02-27,B Fernando,0,35,4.0,8.75,999.0,0.33,1.5,7.963000000000001,309.35,0.42800000000000005,0,1.7795130420052185,1.0
1298143,2022-10-20,B Fernando,1,33,4.0,8.25,24.0,0.5,1.5,8.221,309.95,0.422,0,1.7795130420052185,1.0
1298149,2022-10-23,B Fernando,1,29,4.0,7.25,24.0,0.46,1.5,8.296000000000001,309.95,0.426,0,1.7795130420052185,1.0
1298153,2022-10-25,B Fernando,0,6,0.83,7.2,999.0,0.4,1.4,8.116,408.05,0.433,0,1.837873166945363,1.0
1324519,2022-12-06,B Fernando,6,44,6.0,7.33,6.0,0.5,1.8,7.741000000000001,408.0,0.429,0,2.3475755815545347,2.0
1324526,2022-12-11,B Fernando,8,46,8.0,5.75,6.0,0.62,2.4,7.356,407.6,0.45099999999999996,0,3.062315754094894,3.0
1324535,2022-12-18,B Fernando,6,40,8.0,5.0,8.0,0.58,3.0,6.981,308.5,0.46299999999999997,0,3.1269438398822866,4.0
1324539,2022-12-21,B Fernando,2,46,8.0,5.75,24.0,0.5,2.6,7.006,310.1,0.475,0,2.9514591494904874,3.0
1324542,2022-12-23,B Fernando,2,98,8.0,12.25,24.0,0.58,2.6,7.881,311.3,0.475,0,2.9514591494904874,3.0
1382879,2023-07-31,B Fernando,2,86,8.67,9.92,26.0,0.58,2.8,7.744999999999999,214.0,0.5050000000000001,0,2.8205594401741574,3.0
1382881,2023-08-01,B Fernando,4,54,8.0,6.75,12.0,0.54,3.2,7.544999999999999,115.3,0.526,0,2.658320271650252,4.0
1382883,2023-08-04,B Fernando,0,44,6.0,7.33,999.0,0.44,3.1,7.453,212.8,0.5199999999999999,0,2.7668674625929515,4.0
1382888,2023-08-07,B Fernando,2,16,8.0,2.0,24.0,0.71,3.2,6.928,212.8,0.5449999999999999,0,2.6997942308422123,4.0
1382891,2023-08-11,B Fernando,2,28,8.0,3.5,24.0,0.71,3.4,6.558,115.3,0.576,0,2.5033311140691454,4.0
1382893,2023-08-12,B Fernando,4,36,7.33,4.91,11.0,0.41,3.2,6.316,115.8,0.567,0,2.347575581554535,4.0
1382898,2023-08-17,B Fernando,2,66,8.0,8.25,24.0,0.21,2.6,6.566,117.6,0.526,0,1.6465452046971298,3.0
1382901,2023-08-20,B Fernando,4,62,8.0,7.75,12.0,0.33,2.4,6.840999999999999,118.0,0.501,0,1.2649110640673524,3.0
1419824,2024-03-04,B Fernando,2,42,4.0,10.5,12.0,0.29,2.4,7.316,116.8,0.48,0,1.2649110640673524,3.0
1419825,2024-03-06,B Fernando,0,23,3.0,7.67,999.0,0.5,2.2,6.858,214.3,0.472,0,1.4757295747452441,3.0
1419826,2024-03-09,B Fernando,0,40,4.0,10.0,999.0,0.42,2.0,6.866,311.6,0.45599999999999996,0,1.6329931618554525,3.0
