match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,16.6,Galle Marvels,Jaffna Kings,SSD Arachchige,PBB Rajapaksa,JP Behrendorff,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,16.7,Galle Marvels,Jaffna Kings,PBB Rajapaksa,SSD Arachchige,JP Behrendorff,4,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.1,Galle Marvels,Jaffna Kings,SSD Arachchige,PBB Rajapaksa,Azmatullah Omarzai,0,0,,,,,,caught,SSD Arachchige,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.2,Galle Marvels,Jaffna Kings,D Pretorius,PBB Rajapaksa,Azmatullah Omarzai,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.3,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,Azmatullah Omarzai,0,2,,,2,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.4,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,Azmatullah Omarzai,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.5,Galle Marvels,Jaffna Kings,D Pretorius,PBB Rajapaksa,Azmatullah Omarzai,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,17.6,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,Azmatullah Omarzai,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.1,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,AM Fernando,4,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.2,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,AM Fernando,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.3,Galle Marvels,Jaffna Kings,D Pretorius,PBB Rajapaksa,AM Fernando,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.4,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,AM Fernando,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.5,Galle Marvels,Jaffna Kings,D Pretorius,PBB Rajapaksa,AM Fernando,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,18.6,Galle Marvels,Jaffna Kings,PBB Rajapaksa,D Pretorius,AM Fernando,0,0,,,,,,bowled,PBB Rajapaksa,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.1,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,2,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.2,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,0,1,,1,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.3,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,6,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.4,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.5,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.6,Galle Marvels,Jaffna Kings,D Pretorius,I Udana,Azmatullah Omarzai,0,1,,,1,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",1,19.7,Galle Marvels,Jaffna Kings,I Udana,D Pretorius,Azmatullah Omarzai,2,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.1,Jaffna Kings,Galle Marvels,P Nissanka,BKG Mendis,D Pretorius,0,0,,,,,,caught,P Nissanka,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.2,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.3,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,0,1,,,,1,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.4,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,D Pretorius,0,1,1,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.5,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,D Pretorius,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.6,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,0.7,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.1,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,4,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.2,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,4,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.3,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.4,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.5,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,I Udana,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,1.6,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.1,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.2,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,D Pretorius,4,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.3,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,D Pretorius,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.4,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,D Pretorius,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.5,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,2.6,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,D Pretorius,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.1,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,6,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.2,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,0,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.3,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,6,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.4,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.5,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,I Udana,1,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,3.6,Jaffna Kings,Galle Marvels,RR Rossouw,BKG Mendis,I Udana,2,0,,,,,,,,,
1428482,2024,2024-07-21,"R Premadasa Stadium, Colombo",2,4.1,Jaffna Kings,Galle Marvels,BKG Mendis,RR Rossouw,M Theekshana,4,0,,,,,,,,,
