match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,11.4,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,Mohammad Nabi,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,11.5,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,Mohammad Nabi,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,11.6,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,Mohammad Nabi,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.1,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,D Madushanka,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.2,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,D Madushanka,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.3,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,D Madushanka,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.4,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,D Madushanka,0,1,,,,1,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.5,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,D Madushanka,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,12.6,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,D Madushanka,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.1,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,Mohammad Nabi,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.2,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,Mohammad Nabi,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.3,Galle Marvels,Dambulla Sixers,J Liyanage,TL Seifert,Mohammad Nabi,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.4,Galle Marvels,Dambulla Sixers,TL Seifert,J Liyanage,Mohammad Nabi,0,0,,,,,,caught,TL Seifert,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.5,Galle Marvels,Dambulla Sixers,SSD Arachchige,J Liyanage,Mohammad Nabi,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,13.6,Galle Marvels,Dambulla Sixers,SSD Arachchige,J Liyanage,Mohammad Nabi,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.1,Galle Marvels,Dambulla Sixers,J Liyanage,SSD Arachchige,MADI Hemantha,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.2,Galle Marvels,Dambulla Sixers,J Liyanage,SSD Arachchige,MADI Hemantha,0,0,,,,,,bowled,J Liyanage,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.3,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,MADI Hemantha,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.4,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,MADI Hemantha,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.5,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,MADI Hemantha,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,14.6,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,MADI Hemantha,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.1,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.2,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.3,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Thushara,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.4,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Thushara,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.5,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Thushara,0,1,,,,1,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,15.6,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.1,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Pradeep,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.2,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Pradeep,2,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.3,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,N Pradeep,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.4,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Pradeep,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.5,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Pradeep,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,16.6,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,N Pradeep,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.1,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,C Wickramasinghe,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.2,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,C Wickramasinghe,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.3,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,C Wickramasinghe,6,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.4,Galle Marvels,Dambulla Sixers,SSD Arachchige,D Pretorius,C Wickramasinghe,0,1,,,,1,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.5,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,C Wickramasinghe,0,1,1,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.6,Galle Marvels,Dambulla Sixers,D Pretorius,SSD Arachchige,C Wickramasinghe,0,0,,,,,,caught,D Pretorius,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,17.7,Galle Marvels,Dambulla Sixers,I Udana,SSD Arachchige,C Wickramasinghe,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.1,Galle Marvels,Dambulla Sixers,SSD Arachchige,I Udana,N Thushara,0,0,,,,,,caught,SSD Arachchige,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.2,Galle Marvels,Dambulla Sixers,M Theekshana,I Udana,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.3,Galle Marvels,Dambulla Sixers,I Udana,M Theekshana,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.4,Galle Marvels,Dambulla Sixers,M Theekshana,I Udana,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.5,Galle Marvels,Dambulla Sixers,I Udana,M Theekshana,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,18.6,Galle Marvels,Dambulla Sixers,M Theekshana,I Udana,N Thushara,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.1,Galle Marvels,Dambulla Sixers,M Theekshana,I Udana,N Pradeep,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.2,Galle Marvels,Dambulla Sixers,I Udana,M Theekshana,N Pradeep,0,1,1,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.3,Galle Marvels,Dambulla Sixers,I Udana,M Theekshana,N Pradeep,0,0,,,,,,caught,I Udana,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.4,Galle Marvels,Dambulla Sixers,K Nadeeshan,M Theekshana,N Pradeep,2,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.5,Galle Marvels,Dambulla Sixers,K Nadeeshan,M Theekshana,N Pradeep,6,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.6,Galle Marvels,Dambulla Sixers,K Nadeeshan,M Theekshana,N Pradeep,0,0,,,,,,caught,K Nadeeshan,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.7,Galle Marvels,Dambulla Sixers,NGRP Jayasuriya,M Theekshana,N Pradeep,0,2,2,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",1,19.8,Galle Marvels,Dambulla Sixers,M Theekshana,NGRP Jayasuriya,N Pradeep,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.1,Dambulla Sixers,Galle Marvels,RR Hendricks,MDKJ Perera,D Pretorius,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.2,Dambulla Sixers,Galle Marvels,RR Hendricks,MDKJ Perera,D Pretorius,3,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.3,Dambulla Sixers,Galle Marvels,MDKJ Perera,RR Hendricks,D Pretorius,0,0,,,,,,lbw,MDKJ Perera,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.4,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,2,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.5,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,0.6,Dambulla Sixers,Galle Marvels,RR Hendricks,Ibrahim Zadran,D Pretorius,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.1,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,I Udana,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.2,Dambulla Sixers,Galle Marvels,RR Hendricks,Ibrahim Zadran,I Udana,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.3,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,I Udana,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.4,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,I Udana,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.5,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,I Udana,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,1.6,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,I Udana,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.1,Dambulla Sixers,Galle Marvels,RR Hendricks,Ibrahim Zadran,D Pretorius,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.2,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.3,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.4,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.5,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,2.6,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,D Pretorius,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.1,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,NGRP Jayasuriya,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.2,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,NGRP Jayasuriya,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.3,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,NGRP Jayasuriya,4,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.4,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,NGRP Jayasuriya,0,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.5,Dambulla Sixers,Galle Marvels,Ibrahim Zadran,RR Hendricks,NGRP Jayasuriya,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,3.6,Dambulla Sixers,Galle Marvels,RR Hendricks,Ibrahim Zadran,NGRP Jayasuriya,1,0,,,,,,,,,
1428474,2024,2024-07-14,"R Premadasa Stadium, Colombo",2,4.1,Dambulla Sixers,Galle Marvels,RR Hendricks,Ibrahim Zadran,M Theekshana,4,0,,,,,,,,,
